Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
125	16.211	32.345	2717	1.818	46.143	55.524	2332	2.381	55.524	1.310	46.143	1938.000	2.593	46.143	55.524	2332	2.381	55.524	0.918	78.571	3300	2.332	78.571	48.190	2024	1.214	48.190	0.520
126	16.101	39.836	2908	2.156	46.833	64.143	2694	2.618	64.143	1.214	46.833	1967	2.535	46.833	64.143	2694	2.618	64.143	1.033	80.500	3381	2.355	80.500	32.095	1348	0.806	32.095	0.342
127	14.545	29.309	2374	1.681	33.333	51.190	2150	2.221	51.190	1.321	33.333	1400	1.912	33.333	51.190	2150	2.221	51.190	1.162	74.881	3145	2.229	74.881	34.357	1443.000	0.863	34.357	0.387
128	12.522	28.333	1700	1.572	37.381	49.690	2087	2.095	49.690	1.333	37.381	1570	2.074	37.381	49.690	2087	2.095	49.690	1.010	72.095	3028.000	2.115	72.095	37.857	1590.000	0.956	37.857	0.452
129	10.407	29.700	1485	1.669	42.786	53.119	2231	2.261	53.119	1.355	42.786	1797	2.404	42.786	53.119	2231	2.261	53.119	0.941	73.524	3088	2.161	73.524	34.524	1450	0.870	34.524	0.403
130	9.569	22.413	1031	1.288	21.667	42.976	1805	1.873	42.976	1.454	21.667	910	1.245	21.667	42.976	1805	1.873	42.976	1.505	63.381	2662	1.887	63.381	37.429	1572	0.938	37.429	0.497
131	9.981	31.109	1431	1.791	39.952	49.857	2094	2.164	49.857	1.208	39.952	1678.000	2.301	39.952	49.857	2094	2.164	49.857	0.941	72.357	3039	2.150	72.357	37.881	1591	0.946	37.881	0.440
132	10.621	26.490	1351	1.515	31.619	41.762	1754	1.808	41.762	1.194	31.619	1328	1.808	31.619	41.762	1754	1.808	41.762	1.000	68.643	2883	2.019	68.643	48.571	2040	1.209	48.571	0.599
133	8.459	34.341	1408	1.904	25.667	54.786	2301	2.311	54.786	1.214	25.667	1078	1.423	25.667	54.786	2301	2.311	54.786	1.624	66.214	2781.000	1.918	66.214	48.643	2043.000	1.216	48.643	0.634
134	10.359	38.538	2004	2.111	44.929	56	2352	2.345	56	1.111	44.929	1887	2.460	44.929	56	2352	2.345	56	0.953	64.429	2706	1.863	64.429	39.095	1642	0.983	39.095	0.528
135	9.657	42.674	1963.000	2.371	50.024	45.548	1913.000	1.919	45.548	0.809	50.024	2101	2.779	50.024	45.548	1913.000	1.919	45.548	0.690	65.929	2769	1.955	65.929	55.524	2332	1.388	55.524	0.710
136	6.828	36.732	1506	2.040	34.929	56.286	2364	2.365	56.286	1.159	34.929	1467	1.940	34.929	56.286	2364	2.365	56.286	1.219	54.452	2287	1.592	54.452	52.238	2194	1.311	52.238	0.823
137	8.962	49.935	2297	2.864	36.762	44.262	1859	1.936	44.262	0.676	36.762	1544	2.108	36.762	44.262	1859	1.936	44.262	0.919	68.881	2893	2.017	68.881	48.310	2029	1.202	48.310	0.596
138	11.581	32.500	1690	1.906	31.667	49.857	2094	2.209	49.857	1.159	31.667	1330	1.857	31.667	49.857	2094	2.209	49.857	1.190	64.190	2696	1.910	64.190	51.357	2157	1.276	51.357	0.668
139	12.260	31.071	1740	1.835	31.190	54.262	2279	2.438	54.262	1.328	31.190	1310	1.842	31.190	54.262	2279	2.438	54.262	1.323	74.452	3127	2.221	74.452	52.857	2220	1.311	52.857	0.590
140	11.236	26.638	1545	1.587	20.452	41.929	1761	1.893	41.929	1.193	20.452	859	1.218	20.452	41.929	1761	1.893	41.929	1.554	74.381	3124	2.223	74.381	55.167	2317	1.363	55.167	0.613
141	12.582	30.158	1719	1.826	36.500	42.143	1770.000	1.934	42.143	1.059	36.500	1533	2.210	36.500	42.143	1770.000	1.934	42.143	0.875	85.619	3596	2.616	85.619	47.048	1976.000	1.155	47.048	0.441
142	10.277	39.407	2128	2.394	37.452	47.143	1980.000	2.178	47.143	0.910	37.452	1573.000	2.275	37.452	47.143	1980.000	2.178	47.143	0.957	70.667	2968	2.156	70.667	43	1806	1.059	43	0.491
143	8.620	24.957	1148	1.505	41.643	44.024	1849	2.020	44.024	1.343	41.643	1749.000	2.511	41.643	44.024	1849	2.020	44.024	0.805	69	2898	2.107	69	49.833	2093	1.227	49.833	0.582
144	8.404	28.775	1151	1.784	25.333	35.857	1506.000	1.702	35.857	0.954	25.333	1064	1.570	25.333	35.857	1506.000	1.702	35.857	1.084	78.048	3278	2.389	78.048	52.167	2191	1.280	52.167	0.536
145	7.906	34.472	1241	2.151	28.762	29.619	1244	1.413	29.619	0.657	28.762	1208	1.795	28.762	29.619	1244	1.413	29.619	0.787	66.429	2790	2.060	66.429	50.310	2113	1.230	50.310	0.597
146	7.941	33.949	1324	2.094	22.571	38.024	1597	1.779	38.024	0.850	22.571	948.000	1.392	22.571	38.024	1597	1.779	38.024	1.278	69.357	2913	2.110	69.357	39.119	1643	0.960	39.119	0.455
147	7.616	25	850	1.544	19.738	42.190	1772	1.991	42.190	1.289	19.738	829	1.219	19.738	42.190	1772	1.991	42.190	1.633	63.476	2666	1.963	63.476	46.452	1951.000	1.136	46.452	0.579
148	9.334	35.043	1612	2.220	38.143	45.095	1894	2.207	45.095	0.994	38.143	1602.000	2.416	38.143	45.095	1894	2.207	45.095	0.914	70.071	2943	2.208	70.071	52.333	2198	1.280	52.333	0.580
149	6.824	26.636	879	1.623	20.905	43	1806	1.992	43	1.227	20.905	878	1.274	20.905	43	1806	1.992	43	1.564	81.667	3430	2.492	81.667	57.643	2421	1.425	57.643	0.572
150	8.051	23.395	1006	1.425	22.643	47.381	1990	2.194	47.381	1.540	22.643	951	1.379	22.643	47.381	1990	2.194	47.381	1.591	71.167	2989	2.195	71.167	49.333	2072	1.206	49.333	0.549
151	6.500	24.500	882	1.532	30.476	36.619	1538	1.756	36.619	1.146	30.476	1280	1.906	30.476	36.619	1538	1.756	36.619	0.921	71.500	3003	2.241	71.500	52.405	2201	1.275	52.405	0.569
152	11.026	23.032	1451	1.414	21.738	33.857	1422.000	1.574	33.857	1.113	21.738	913	1.334	21.738	33.857	1422.000	1.574	33.857	1.179	52.095	2188	1.619	52.095	51.048	2144	1.240	51.048	0.766
153	11.982	35.983	2123	2.277	45.405	44.619	1874	2.165	44.619	0.951	45.405	1907	2.873	45.405	44.619	1874	2.165	44.619	0.754	67.548	2837	2.115	67.548	43.333	1820	1.052	43.333	0.497
154	9.839	27.040	1352	1.723	31.167	43.476	1826	2.123	43.476	1.232	31.167	1309	1.986	31.167	43.476	1826	2.123	43.476	1.069	64.119	2693	2.013	64.119	58.571	2460	1.422	58.571	0.706
155	10.957	32.717	1963	2.080	34.643	54.119	2273	2.632	54.119	1.266	34.643	1455.000	2.202	34.643	54.119	2273	2.632	54.119	1.195	90.357	3795	2.830	90.357	49.524	2080	1.206	49.524	0.426
156	10.398	35.370	1910.000	2.231	35.333	37.429	1572	1.792	37.429	0.803	35.333	1484	2.229	35.333	37.429	1572	1.792	37.429	0.804	64.810	2722	2.016	64.810	36.310	1525	0.882	36.310	0.438
157	10.512	25.472	1350	1.671	27.190	37.405	1571	1.885	37.405	1.128	27.190	1142	1.784	27.190	37.405	1571	1.885	37.405	1.057	72.286	3036.000	2.331	72.286	50.429	2118	1.223	50.429	0.525
158	10.262	25.358	1344	1.656	35.238	46.690	1961	2.335	46.690	1.411	35.238	1480	2.301	35.238	46.690	1961	2.335	46.690	1.015	68.119	2861	2.206	68.119	51.500	2163	1.250	51.500	0.566
159	9.031	25.087	1154	1.617	26.905	43.952	1846.000	2.162	43.952	1.337	26.905	1130	1.734	26.905	43.952	1846.000	2.162	43.952	1.247	71.452	3001	2.321	71.452	51.286	2154	1.248	51.286	0.538
160	9.852	28.540	1427	1.794	29.167	38.548	1619.000	1.836	38.548	1.024	29.167	1225	1.833	29.167	38.548	1619.000	1.836	38.548	1.002	85.738	3601	2.683	85.738	43.833	1841	1.063	43.833	0.396
161	9.304	35.830	1684	2.306	36.810	47.048	1976.000	2.304	47.048	0.999	36.810	1546	2.369	36.810	47.048	1976.000	2.304	47.048	0.973	64.714	2718.000	2.052	64.714	54.024	2269	1.312	54.024	0.639
162	9.304	31.405	1319	1.982	35.333	47.452	1993.000	2.268	47.452	1.144	35.333	1484	2.230	35.333	47.452	1993.000	2.268	47.452	1.017	69.310	2911	2.188	69.310	40.024	1681	0.973	40.024	0.445
163	9.569	21.435	986	1.350	20.167	34.024	1429	1.628	34.024	1.206	20.167	847	1.270	20.167	34.024	1429	1.628	34.024	1.282	60.571	2544	1.902	60.571	45.357	1905.000	1.100	45.357	0.578
164	9.100	26.630	1225	1.706	32.881	30.190	1268	1.467	30.190	0.860	32.881	1381	2.106	32.881	30.190	1268	1.467	30.190	0.696	61.619	2588	1.983	61.619	43.905	1844	1.061	43.905	0.535
165	11.782	21.907	1183	1.409	24.619	30.238	1270	1.475	30.238	1.047	24.619	1034	1.583	24.619	30.238	1270	1.475	30.238	0.932	74.667	3136	2.396	74.667	37.357	1569.000	0.905	37.357	0.378
166	10.738	26.769	1392	1.734	21.429	28.833	1211	1.428	28.833	0.823	21.429	900.000	1.388	21.429	28.833	1211	1.428	28.833	1.029	71.119	2987	2.296	71.119	35.881	1507	0.867	35.881	0.378
167	12.649	21.359	1367	1.418	20.881	33.429	1404	1.697	33.429	1.197	20.881	877	1.386	20.881	33.429	1404	1.697	33.429	1.224	69.714	2928.000	2.271	69.714	58.238	2446	1.411	58.238	0.621
168	14.268	27.786	1945	1.720	36.214	51.333	2156	2.402	51.333	1.396	36.214	1521	2.241	36.214	51.333	2156	2.402	51.333	1.071	77.143	3240	2.404	77.143	42.786	1797	1.036	42.786	0.431
169	12.612	25.254	1692	1.649	26.048	31.571	1326	1.573	31.571	0.954	26.048	1094	1.701	26.048	31.571	1326	1.573	31.571	0.925	98.143	4122	3.186	98.143	52.381	2200	1.263	52.381	0.396
170	11.231	25.246	1439	1.586	29.310	41.500	1743	1.982	41.500	1.249	29.310	1231	1.841	29.310	41.500	1743	1.982	41.500	1.076	70.619	2966	2.225	70.619	38.929	1635	0.941	38.929	0.423
171	11.473	18.057	957.000	1.209	27.619	42.095	1768	2.153	42.095	1.781	27.619	1160	1.849	27.619	42.095	1768	2.153	42.095	1.164	75.381	3166	2.454	75.381	43.976	1847	1.054	43.976	0.430
172	11.138	34.439	1963	2.237	32.571	33.667	1414	1.665	33.667	0.744	32.571	1368	2.115	32.571	33.667	1414	1.665	33.667	0.787	58.405	2453	1.850	58.405	34.500	1449	0.826	34.500	0.446
173	11.769	25.400	1524	1.662	15.976	36.119	1517	1.815	36.119	1.092	15.976	671	1.045	15.976	36.119	1517	1.815	36.119	1.736	70.095	2944.000	2.255	70.095	54.214	2277	1.296	54.214	0.574
174	9.618	35.872	1686	2.445	26.024	44.738	1879	2.363	44.738	0.966	26.024	1093	1.774	26.024	44.738	1879	2.363	44.738	1.332	62.476	2624	2.020	62.476	50.571	2124	1.205	50.571	0.596
175	12.349	25.557	1789	1.728	33.357	46.333	1946	2.408	46.333	1.393	33.357	1401.000	2.256	33.357	46.333	1946	2.408	46.333	1.068	58.881	2473	1.910	58.881	56.119	2357	1.339	56.119	0.701
176	10.446	25.375	1218	1.636	36.262	46.119	1937	2.281	46.119	1.394	36.262	1523	2.338	36.262	46.119	1937	2.281	46.119	0.975	56.643	2379	1.772	56.643	51.333	2156	1.233	51.333	0.696
177	13.124	22.027	1608	1.440	23.452	33.333	1400	1.697	33.333	1.179	23.452	985	1.533	23.452	33.333	1400	1.697	33.333	1.107	62.905	2642	1.988	62.905	43.738	1837	1.073	43.738	0.540
178	11.194	28.293	1641	1.940	23.595	39.857	1674.000	2.132	39.857	1.099	23.595	991	1.618	23.595	39.857	1674.000	2.132	39.857	1.318	82.190	3452	2.684	82.190	41.500	1743	0.986	41.500	0.367
179	10.753	30.038	1592	2.111	28.262	53.357	2241	2.918	53.357	1.383	28.262	1187	1.986	28.262	53.357	2241	2.918	53.357	1.469	76	3192	2.575	76	55.048	2312	1.289	55.048	0.501
180	10.539	19.736	1046	1.533	18.690	34.619	1454	2.204	34.619	1.437	18.690	785	1.452	18.690	34.619	1454	2.204	34.619	1.518	53.214	2235	2.093	53.214	44.714	1878	1.237	44.714	0.591
181	10.991	19.842	1131	1.383	21.381	37.286	1566	2.022	37.286	1.462	21.381	898	1.491	21.381	37.286	1566	2.022	37.286	1.357	62.595	2629	2.140	62.595	48.905	2054	1.183	48.905	0.553
182	5.483	24.033	721	1.704	23.667	34.381	1444	1.925	34.381	1.130	23.667	994	1.678	23.667	34.381	1444	1.925	34.381	1.147	68.071	2859	2.323	68.071	40.976	1721	0.975	40.976	0.420
183	7.846	15.561	638	1.128	25.571	32.357	1359.000	1.847	32.357	1.637	25.571	1074	1.854	25.571	32.357	1359.000	1.847	32.357	0.996	58.262	2447	2.032	58.262	52.976	2225	1.252	52.976	0.616
184	8.143	16.902	693	1.252	22.262	33.976	1427	1.983	33.976	1.583	22.262	935	1.649	22.262	33.976	1427	1.983	33.976	1.202	60.095	2524	2.185	60.095	64.167	2695	1.510	64.167	0.691
185	8.489	22.214	933	1.662	22.310	39.643	1665.000	2.338	39.643	1.406	22.310	937	1.669	22.310	39.643	1665.000	2.338	39.643	1.400	72.167	3031	2.626	72.167	61.952	2602	1.444	61.952	0.550
186	7.115	20.389	734	1.526	17	31.095	1306	1.840	31.095	1.206	17	714	1.273	17	31.095	1306	1.840	31.095	1.446	67.905	2852.000	2.484	67.905	52.119	2189	1.235	52.119	0.497
187	9.962	14.625	819	1.090	14.714	21.214	891	1.247	21.214	1.144	14.714	618	1.096	14.714	21.214	891	1.247	21.214	1.137	71.881	3019	2.605	71.881	56.762	2384	1.316	56.762	0.505
188	9.657	26.087	1200	1.909	20.214	28.405	1193	1.642	28.405	0.860	20.214	849	1.479	20.214	28.405	1193	1.642	28.405	1.110	53.286	2238	1.925	53.286	65.119	2735	1.523	65.119	0.791
189	10.831	16.462	856.000	1.217	16.405	29.548	1241	1.699	29.548	1.395	16.405	689	1.213	16.405	29.548	1241	1.699	29.548	1.400	71.476	3002	2.599	71.476	70.810	2974	1.654	70.810	0.636
190	5.483	30.400	912	2.217	21.714	35.357	1485.000	2.000	35.357	0.902	21.714	912	1.584	21.714	35.357	1485.000	2.000	35.357	1.263	56.095	2356	2.025	56.095	48.167	2023	1.143	48.167	0.565
191	7.616	33.053	1256	2.403	23.286	32.167	1351	1.819	32.167	0.757	23.286	978	1.693	23.286	32.167	1351	1.819	32.167	1.074	67.619	2840	2.462	67.619	72.452	3043	1.745	72.452	0.709
192	8.732	19.646	943	1.474	14.048	36.714	1542	2.174	36.714	1.475	14.048	590	1.054	14.048	36.714	1542	2.174	36.714	2.062	61.571	2586	2.331	61.571	77.929	3273	1.893	77.929	0.812
193	7.786	16.382	557	1.278	23.381	49.190	2066	3.085	49.190	2.413	23.381	982	1.825	23.381	49.190	2066	3.085	49.190	1.691	57.595	2419	2.308	57.595	74.643	3135	1.842	74.643	0.798
194	7.754	13.730	508	1.088	11.190	30.690	1289	1.996	30.690	1.835	11.190	470	0.887	11.190	30.690	1289	1.996	30.690	2.251	51.619	2168	2.136	51.619	66.548	2795	1.719	66.548	0.805
195	8.779	18.312	879	1.475	17.857	29.786	1251	1.956	29.786	1.326	17.857	750	1.439	17.857	29.786	1251	1.956	29.786	1.360	47.976	2015	2.013	47.976	59.690	2507	1.539	59.690	0.764
196	7.830	34.718	1354	1.465	46.095	20.690	869	1.390	20.690	0.949	15.571	654	1.268	15.571	20.690	869	1.390	20.690	1.096	46.095	1936	1.945	46.095	69.333	2912	1.797	69.333	0.924
197	8.779	18.717	861.000	1.500	25.643	31.571	1326	2.056	31.571	1.371	25.643	1077	2.054	25.643	31.571	1326	2.056	31.571	1.001	53.310	2239	2.189	53.310	49.595	2083	1.253	49.595	0.573
198	7.846	25.382	863	2.075	20.190	25.762	1082	1.723	25.762	0.830	20.190	848	1.651	20.190	25.762	1082	1.723	25.762	1.044	40.524	1702	1.689	40.524	57.667	2422	1.460	57.667	0.865
199	7.846	20.976	860	1.641	16.333	30.500	1281	1.906	30.500	1.161	16.333	686	1.278	16.333	30.500	1281	1.906	30.500	1.491	41.405	1739	1.629	41.405	49.619	2084	1.146	49.619	0.704
200	7.616	10.235	348	0.845	16.048	27.143	1140	1.826	27.143	2.161	16.048	674	1.325	16.048	27.143	1140	1.826	27.143	1.378	47.119	1979	2.057	47.119	55.762	2342	1.383	55.762	0.672
201	10.262	13.907	751	1.105	14.452	25.786	1083	1.630	25.786	1.475	14.452	607	1.148	14.452	25.786	1083	1.630	25.786	1.419	40.238	1690	1.645	40.238	38.190	1604	0.910	38.190	0.553
202	10.512	44.509	2448	1.937	43.429	17.095	718	1.145	17.095	0.591	15.810	664	1.305	15.810	17.095	718	1.145	17.095	0.877	43.429	1824	1.890	43.429	43.476	1826	1.068	43.476	0.565
203	10.621	40.241	2173	1.715	48.381	16.976	713.000	1.114	16.976	0.650	14.333	602	1.161	14.333	16.976	713.000	1.114	16.976	0.959	48.381	2032	2.062	48.381	48.929	2055	1.187	48.929	0.576
204	8.944	45.667	2192	1.873	36.071	21.952	922	1.435	21.952	0.766	18.095	760	1.450	18.095	21.952	922	1.435	21.952	0.990	36.071	1515	1.479	36.071	68.810	2890	1.575	68.810	1.065
205	8.070	46.378	1716	1.882	49.286	26.286	1104	1.674	26.286	0.890	14.024	589	1.114	14.024	26.286	1104	1.674	26.286	1.504	49.286	2070	2.000	49.286	69.500	2919	1.592	69.500	0.796
206	8.779	57.413	2641	2.332	59.214	22.524	946.000	1.450	22.524	0.622	19.167	805	1.534	19.167	22.524	946.000	1.450	22.524	0.945	59.214	2487	2.405	59.214	62.333	2618	1.446	62.333	0.601
207	9.890	57.104	2741	2.359	49.452	32.310	1357	2.102	32.310	0.891	12.429	522	1.002	12.429	32.310	1357	2.102	32.310	2.098	49.452	2077	2.042	49.452	64.095	2692.000	1.487	64.095	0.728
208	10.407	45.500	2457	1.899	35.262	24.881	1045	1.632	24.881	0.859	16.643	699	1.348	16.643	24.881	1045	1.632	24.881	1.211	35.262	1481	1.472	35.262	56.976	2393	1.335	56.976	0.907
209	11.753	40.051	2363	1.641	38.452	21.952	922	1.434	21.952	0.874	11.976	503	0.972	11.976	21.952	922	1.434	21.952	1.475	38.452	1615.000	1.575	38.452	57.452	2413	1.338	57.452	0.850
210	9.981	40.900	2045	1.696	37.857	20.381	856	1.323	20.381	0.780	12.786	537	1.027	12.786	20.381	856	1.323	20.381	1.288	37.857	1590.000	1.570	37.857	69.548	2921	1.625	69.548	1.035
211	6.731	38	1254	1.598	35	23.095	970	1.558	23.095	0.975	13.952	586	1.146	13.952	23.095	970	1.558	23.095	1.359	35	1470	1.472	35	56.833	2387	1.319	56.833	0.896
212	6.175	41.848	1381	1.812	32.548	16.595	697	1.139	16.595	0.628	15.976	671	1.331	15.976	16.595	697	1.139	16.595	0.855	32.548	1367.000	1.409	32.548	60.571	2544	1.393	60.571	0.989
213	8.732	34.833	1672	1.602	21.786	16.214	681	1.146	16.214	0.715	13.024	547	1.117	13.024	16.214	681	1.146	16.214	1.026	21.786	915	1.002	21.786	56.667	2380	1.301	56.667	1.298
214	7.521	25.973	961	1.240	44.071	22.857	960	1.659	22.857	1.338	11.167	469	0.975	11.167	22.857	960	1.659	22.857	1.702	44.071	1851	2.104	44.071	64.905	2726.000	1.488	64.905	0.707
215	9.657	31.714	1554	1.551	32.333	16.452	691	1.224	16.452	0.789	11.619	488	1.033	11.619	16.452	691	1.224	16.452	1.185	32.333	1358	1.582	32.333	65.476	2750	1.528	65.476	0.966
216	8.310	31.167	1309	1.615	29.429	17.310	727	1.361	17.310	0.843	13.500	567	1.232	13.500	17.310	727	1.361	17.310	1.105	29.429	1236	1.525	29.429	59.952	2518	1.530	59.952	1.004
217	7.977	35.854	1470	1.805	33.167	21.548	905	1.639	21.548	0.908	16.452	691	1.469	16.452	21.548	905	1.639	21.548	1.116	33.167	1393	1.670	33.167	74.810	3142	1.758	74.810	1.053
218	8.382	27.947	1062	1.445	23.214	15.905	668	1.248	15.905	0.864	9.905	416	0.904	9.905	15.905	668	1.248	15.905	1.381	23.214	975	1.200	23.214	67.452	2833	1.611	67.452	1.342
219	6.427	37.419	1160	2.005	26.619	19.857	834	1.594	19.857	0.795	16.571	696.000	1.536	16.571	19.857	834	1.594	19.857	1.038	26.619	1118	1.426	26.619	67.143	2820	1.726	67.143	1.210
220	6.270	30.824	1048	1.588	32.548	13.786	579	1.063	13.786	0.670	11.738	493.000	1.060	11.738	13.786	579	1.063	13.786	1.003	32.548	1367.000	1.676	32.548	64.619	2714	1.547	64.619	0.923
221	7.521	28.028	1009	1.410	32.357	16.619	698	1.246	16.619	0.884	8.952	376	0.795	8.952	16.619	698	1.246	16.619	1.566	32.357	1359.000	1.628	32.357	65.738	2761	1.518	65.738	0.932
222	8.189	28.022	1289	1.433	28	23.262	977	1.777	23.262	1.241	15	630	1.360	15	23.262	977	1.777	23.262	1.307	28	1176	1.432	28	63.714	2676	1.458	63.714	1.018
223	8.404	27.366	1122	1.438	30.476	13.952	586	1.083	13.952	0.753	10.071	423	0.912	10.071	13.952	586	1.083	13.952	1.188	30.476	1280	1.602	30.476	76.405	3209.000	1.749	76.405	1.092
224	8.051	29.316	1114	1.561	31.071	13.738	577	1.071	13.738	0.686	12.119	509	1.112	12.119	13.738	577	1.071	13.738	0.963	31.071	1305	1.654	31.071	66.643	2799	1.533	66.643	0.927
225	9.290	27.674	1190	1.492	25.857	13.262	557	1.043	13.262	0.699	11.381	478	1.048	11.381	13.262	557	1.043	13.262	0.996	25.857	1086	1.394	25.857	60.714	2550	1.408	60.714	1.010
226	8.635	30.558	1314	1.614	23.238	13.786	579	1.076	13.786	0.667	9.095	382	0.827	9.095	13.786	579	1.076	13.786	1.302	23.238	976	1.228	23.238	50.571	2124	1.155	50.571	0.941
227	8.051	21.667	845	1.174	17.857	14.857	624	1.179	14.857	1.005	11.952	502	1.103	11.952	14.857	624	1.179	14.857	1.069	17.857	750	0.968	17.857	51.167	2149	1.179	51.167	1.218
228	7.945	25.156	1132	1.366	24.500	10.238	430.000	0.807	10.238	0.591	9.238	388.000	0.851	9.238	10.238	430.000	0.807	10.238	0.948	24.500	1029	1.331	24.500	71.619	3008	1.653	71.619	1.242
229	7.988	17.581	756	0.978	31	14.690	617	1.177	14.690	1.204	7.976	335	0.746	7.976	14.690	617	1.177	14.690	1.579	31	1302	1.724	31	62.952	2644	1.462	62.952	0.848
230	7.722	26.615	1038	1.567	22.262	13.381	562	1.109	13.381	0.708	9.952	418	0.951	9.952	13.381	562	1.109	13.381	1.166	22.262	935	1.310	22.262	80.667	3388	1.902	80.667	1.451
231	9.839	29.545	1300	1.710	21.500	13.095	550	1.071	13.095	0.626	9.357	393	0.885	9.357	13.095	550	1.071	13.095	1.211	21.500	903	1.244	21.500	75.310	3163	1.763	75.310	1.416
232	9.062	21.771	1045	1.272	28.476	14.738	619	1.207	14.738	0.949	15.881	667	1.505	15.881	14.738	619	1.207	14.738	0.802	28.476	1196	1.663	28.476	73.333	3080	1.706	73.333	1.026
233	8.276	26.178	1178	1.538	22.071	15.905	668	1.319	15.905	0.857	9	378	0.858	9	15.905	668	1.319	15.905	1.538	22.071	927.000	1.297	22.071	80.167	3367	1.904	80.167	1.468
234	8.839	34.350	1374	1.994	35.262	13.452	565	1.103	13.452	0.553	12.214	513	1.165	12.214	13.452	565	1.103	13.452	0.947	35.262	1481	2.047	35.262	80.095	3364.000	1.881	80.095	0.919
235	7.906	25.649	949	1.502	41.643	14.952	628	1.235	14.952	0.822	12.595	529	1.198	12.595	14.952	628	1.235	14.952	1.031	41.643	1749.000	2.438	41.643	78.571	3300	1.865	78.571	0.765
236	9.250	30.451	1553	1.786	26.548	18.262	767	1.499	18.262	0.839	11.381	478	1.077	11.381	18.262	767	1.499	18.262	1.392	26.548	1115	1.557	26.548	65.643	2757	1.535	65.643	0.985
237	9.650	28.548	1199	1.698	33.381	17.500	735	1.441	17.500	0.849	12.381	520	1.183	12.381	17.500	735	1.441	17.500	1.219	33.381	1402	1.985	33.381	78.167	3283	1.868	78.167	0.941
238	5.385	23.655	686	1.413	30.286	15.643	657	1.298	15.643	0.919	11.690	491	1.122	11.690	15.643	657	1.298	15.643	1.157	30.286	1272	1.809	30.286	78.881	3313	1.872	78.881	1.035
239	7.846	22.341	916.000	1.359	27.381	16.262	683	1.366	16.262	1.005	9.452	397	0.913	9.452	16.262	683	1.366	16.262	1.495	27.381	1150	1.666	27.381	53.952	2266	1.278	53.952	0.767
240	8.004	29.303	967	1.791	25.357	16.548	695	1.385	16.548	0.773	13.929	585	1.343	13.929	16.548	695	1.385	16.548	1.031	25.357	1065	1.550	25.357	61.071	2565	1.440	61.071	0.929
