Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
125	11.511	25.750	1339	1.447	18.810	47.214	1983	2.025	47.214	1.399	18.810	790	1.057	18.810	47.214	1983	2.025	47.214	1.915	58.881	2473	1.748	58.881	40.310	1693	1.015	40.310	0.581
126	11.011	25.959	1272	1.405	35.119	49	2058	2.000	49	1.424	35.119	1475	1.901	35.119	49	2058	2.000	49	1.052	57.833	2429	1.692	57.833	37.429	1572	0.940	37.429	0.556
127	13	24.369	1584	1.398	20.048	38.976	1637	1.691	38.976	1.210	20.048	842	1.150	20.048	38.976	1637	1.691	38.976	1.471	54.357	2283	1.618	54.357	47.357	1989.000	1.190	47.357	0.735
128	13.537	18.701	1253.000	1.037	36.952	58.048	2438	2.448	58.048	2.359	36.952	1552.000	2.050	36.952	58.048	2438	2.448	58.048	1.194	42.214	1773	1.238	42.214	31.762	1334	0.802	31.762	0.648
129	10.012	24.261	1116	1.363	27.095	34.762	1460	1.480	34.762	1.086	27.095	1138	1.522	27.095	34.762	1460	1.480	34.762	0.972	45.333	1904	1.332	45.333	37.167	1561	0.937	37.167	0.703
130	12.093	17.321	970.000	0.995	22.667	37.929	1593	1.653	37.929	1.661	22.667	952	1.303	22.667	37.929	1593	1.653	37.929	1.269	60.143	2526	1.790	60.143	36.143	1518.000	0.906	36.143	0.506
131	12.500	22.754	1479	1.310	26.048	31.357	1317	1.361	31.357	1.039	26.048	1094	1.500	26.048	31.357	1317	1.361	31.357	0.907	61.190	2570	1.818	61.190	36.024	1513	0.900	36.024	0.495
132	13.583	20.435	1267	1.168	23.429	37.119	1559	1.607	37.119	1.375	23.429	984.000	1.339	23.429	37.119	1559	1.607	37.119	1.200	69.619	2924	2.047	69.619	34	1428	0.846	34	0.413
133	12.510	24.421	1392	1.354	26.595	34.500	1449	1.455	34.500	1.075	26.595	1117	1.475	26.595	34.500	1449	1.455	34.500	0.987	68.405	2873.000	1.982	68.405	36	1512	0.900	36	0.454
134	12.510	25.263	1440	1.384	29.476	23.095	970	0.967	23.095	0.699	29.476	1238	1.614	29.476	23.095	970	0.967	23.095	0.599	73.286	3078.000	2.119	73.286	35.262	1481	0.887	35.262	0.418
135	10.548	18.604	986	1.034	23.833	31.405	1319	1.323	31.405	1.280	23.833	1001	1.324	23.833	31.405	1319	1.323	31.405	0.999	61.738	2593	1.831	61.738	27.881	1171	0.697	27.881	0.381
136	8.016	28.306	1019	1.572	21.571	32.262	1355	1.355	32.262	0.862	21.571	906.000	1.198	21.571	32.262	1355	1.355	32.262	1.131	69.048	2900	2.019	69.048	33.286	1398	0.835	33.286	0.414
137	10.012	22.933	1032	1.315	27.905	33.190	1394	1.452	33.190	1.104	27.905	1172	1.600	27.905	33.190	1394	1.452	33.190	0.907	76.643	3219	2.244	76.643	27.786	1167	0.691	27.786	0.308
138	8.515	20.368	774	1.194	20.500	26.738	1123	1.185	26.738	0.992	20.500	861	1.202	20.500	26.738	1123	1.185	26.738	0.986	52.548	2207	1.563	52.548	33.881	1423	0.842	33.881	0.538
139	13.509	17.900	1074	1.057	15.524	14.524	610	0.653	14.524	0.617	15.524	652	0.917	15.524	14.524	610	0.653	14.524	0.712	28.786	1209	0.859	28.786	34.690	1457	0.861	34.690	1.002
140	12.510	16.411	919	0.978	15.429	18.619	782	0.841	18.619	0.860	15.429	648	0.919	15.429	18.619	782	0.841	18.619	0.915	43.571	1830	1.302	43.571	33.667	1414	0.832	33.667	0.639
141	10	20.180	1009	1.222	19.786	19.595	823	0.899	19.595	0.736	19.786	831	1.198	19.786	19.595	823	0.899	19.595	0.750	30.857	1296	0.943	30.857	31.429	1320	0.771	31.429	0.818
142	11.011	15.745	803	0.956	14.548	26.095	1096	1.206	26.095	1.261	14.548	611	0.884	14.548	26.095	1096	1.206	26.095	1.364	26.024	1093	0.794	26.024	43.595	1831	1.073	43.595	1.352
143	10.012	20.784	1060	1.253	23	38.548	1619.000	1.769	38.548	1.412	23	966	1.387	23	38.548	1619.000	1.769	38.548	1.276	42.929	1803	1.311	42.929	51.619	2168	1.271	51.619	0.970
144	12.510	22.714	1272	1.408	15.476	39.833	1673	1.891	39.833	1.343	15.476	650	0.959	15.476	39.833	1673	1.891	39.833	1.971	31.476	1322	0.963	31.476	47.857	2010.000	1.175	47.857	1.219
145	12.010	18.370	992	1.146	23.524	36.595	1537	1.746	36.595	1.523	23.524	988.000	1.468	23.524	36.595	1537	1.746	36.595	1.190	46.310	1945	1.436	46.310	40.262	1691	0.984	40.262	0.685
146	16.008	23.500	1692	1.450	23.452	42.119	1769	1.971	42.119	1.360	23.452	985	1.447	23.452	42.119	1769	1.971	42.119	1.362	60.524	2542	1.841	60.524	42.976	1805	1.055	42.976	0.573
147	18	27.544	2479	1.702	20.262	44.333	1862	2.092	44.333	1.230	20.262	851	1.252	20.262	44.333	1862	2.092	44.333	1.672	47.500	1995	1.469	47.500	52.548	2207	1.285	52.548	0.875
148	20.597	23.262	2396	1.474	27.214	39.810	1672	1.949	39.810	1.322	27.214	1143	1.724	27.214	39.810	1672	1.949	39.810	1.130	60.952	2560	1.921	60.952	42.405	1781	1.037	42.405	0.540
149	23.049	22.125	2301	1.348	19.929	35.976	1511	1.667	35.976	1.236	19.929	837.000	1.215	19.929	35.976	1511	1.667	35.976	1.372	50.524	2122	1.542	50.524	51.024	2143	1.261	51.024	0.818
150	24.749	19.777	2215	1.204	22.143	30.857	1296	1.429	30.857	1.186	22.143	930	1.349	22.143	30.857	1296	1.429	30.857	1.060	62.690	2633	1.934	62.690	40.286	1692	0.985	40.286	0.509
151	21.500	20.982	2308	1.312	22.690	28.738	1207	1.378	28.738	1.050	22.690	953	1.419	22.690	28.738	1207	1.378	28.738	0.971	51.310	2155	1.608	51.310	39.643	1665.000	0.964	39.643	0.600
152	20.555	16.315	1501	1.001	25	36.667	1540	1.704	36.667	1.702	25	1050	1.534	25	36.667	1540	1.704	36.667	1.111	37.571	1578	1.168	37.571	43.500	1827	1.056	43.500	0.905
153	23.022	22.145	2591	1.401	14.571	24.643	1035	1.196	24.643	0.853	14.571	612	0.922	14.571	24.643	1035	1.196	24.643	1.297	45.333	1904	1.419	45.333	34.262	1439	0.832	34.262	0.586
154	19.526	16.974	1324	1.082	17.024	36.190	1520	1.767	36.190	1.633	17.024	715.000	1.085	17.024	36.190	1520	1.767	36.190	1.629	39.762	1670	1.248	39.762	40.405	1697	0.981	40.405	0.786
155	16.530	16.379	1081	1.041	19.762	34.476	1448	1.677	34.476	1.610	19.762	830	1.256	19.762	34.476	1448	1.677	34.476	1.335	47	1974	1.472	47	41.333	1736	1.007	41.333	0.684
156	18.527	18.860	1754	1.190	13.690	38.024	1597	1.821	38.024	1.530	13.690	575	0.864	13.690	38.024	1597	1.821	38.024	2.108	59.905	2516	1.864	59.905	42.095	1768	1.023	42.095	0.549
157	17.507	23.506	1857	1.542	22.238	28.452	1195	1.434	28.452	0.930	22.238	934	1.459	22.238	28.452	1195	1.434	28.452	0.983	57.119	2399	1.842	57.119	43.738	1837	1.061	43.738	0.576
158	17.529	20.514	1436.000	1.339	19.333	28.262	1187	1.414	28.262	1.055	19.333	812	1.262	19.333	28.262	1187	1.414	28.262	1.120	53.071	2229	1.719	53.071	42.167	1771	1.023	42.167	0.595
159	17	16.082	1367	1.037	12.333	26.786	1125	1.317	26.786	1.271	12.333	518	0.795	12.333	26.786	1125	1.317	26.786	1.657	52.595	2209	1.708	52.595	45.143	1896.000	1.099	45.143	0.643
160	11.045	22.930	1307	1.441	15	25.786	1083	1.228	25.786	0.852	15	630	0.943	15	25.786	1083	1.228	25.786	1.303	54.548	2291	1.707	54.548	50.262	2111	1.219	50.262	0.714
161	9.708	22.341	916.000	1.438	20.048	32.881	1381	1.610	32.881	1.120	20.048	842	1.290	20.048	32.881	1381	1.610	32.881	1.248	50.524	2122	1.602	50.524	41.071	1725	0.998	41.071	0.623
162	12.540	18.444	1162	1.164	22.929	34.429	1446	1.645	34.429	1.413	22.929	963.000	1.447	22.929	34.429	1446	1.645	34.429	1.137	78.048	3278	2.464	78.048	44.357	1863.000	1.079	44.357	0.438
163	17.507	18.177	1436	1.145	20.833	32.786	1377	1.569	32.786	1.371	20.833	875	1.312	20.833	32.786	1377	1.569	32.786	1.196	67.690	2843	2.126	67.690	36.119	1517	0.876	36.119	0.412
164	15.008	20.343	1363	1.303	13.357	27.238	1144	1.323	27.238	1.016	13.357	561	0.855	13.357	27.238	1144	1.323	27.238	1.547	39.762	1670	1.280	39.762	47.143	1980.000	1.139	47.143	0.890
165	15.207	16.944	1203.000	1.090	24.690	33.190	1394	1.619	33.190	1.486	24.690	1037	1.588	24.690	33.190	1394	1.619	33.190	1.020	50.238	2110	1.612	50.238	44.929	1887	1.089	44.929	0.675
166	11.500	12.117	727	0.785	13.548	30.714	1290	1.521	30.714	1.938	13.548	569	0.877	13.548	30.714	1290	1.521	30.714	1.733	49.238	2068	1.589	49.238	47.714	2004	1.153	47.714	0.726
167	11	15.636	860	1.038	16.786	29.310	1231	1.488	29.310	1.434	16.786	705	1.114	16.786	29.310	1231	1.488	29.310	1.336	44.976	1889	1.465	44.976	59.333	2492	1.437	59.333	0.981
168	14	19.100	1337	1.182	22.095	29.500	1239	1.380	29.500	1.167	22.095	928	1.368	22.095	29.500	1239	1.380	29.500	1.009	65.381	2746	2.038	65.381	55.357	2325	1.341	55.357	0.658
169	16.008	18.139	1306	1.184	20.667	33.381	1402	1.663	33.381	1.404	20.667	868	1.349	20.667	33.381	1402	1.663	33.381	1.232	55.810	2344	1.812	55.810	52.429	2202	1.264	52.429	0.698
170	17.029	23.500	1974	1.476	25.238	40.286	1692	1.924	40.286	1.303	25.238	1060	1.586	25.238	40.286	1692	1.924	40.286	1.213	54.357	2283	1.712	54.357	49.976	2099	1.208	49.976	0.705
171	15.008	25.746	1725	1.724	22	45.881	1927	2.347	45.881	1.361	22	924	1.473	22	45.881	1927	2.347	45.881	1.593	57.333	2408	1.866	57.333	64.310	2701	1.541	64.310	0.826
172	12	23.700	1422	1.539	28.762	46.119	1937	2.281	46.119	1.482	28.762	1208	1.868	28.762	46.119	1937	2.281	46.119	1.221	89.119	3743	2.823	89.119	65	2730	1.556	65	0.551
173	15.788	26.048	1641	1.704	24.619	36.738	1543	1.846	36.738	1.083	24.619	1034	1.610	24.619	36.738	1543	1.846	36.738	1.146	67.429	2832	2.170	67.429	49.857	2094	1.191	49.857	0.549
174	14	21.671	1517	1.477	23.690	40.024	1681	2.114	40.024	1.431	23.690	995	1.615	23.690	40.024	1681	2.114	40.024	1.309	68.833	2891	2.225	68.833	43.381	1822	1.033	43.381	0.464
175	18.111	23.671	1799	1.601	21.881	30.238	1270	1.572	30.238	0.982	21.881	919	1.480	21.881	30.238	1270	1.572	30.238	1.062	65.381	2746	2.121	65.381	49.619	2084	1.184	49.619	0.558
176	18.062	21.962	1757	1.416	20.667	37.571	1578	1.858	37.571	1.312	20.667	868	1.332	20.667	37.571	1578	1.858	37.571	1.394	46.786	1965	1.464	46.786	44.095	1852	1.059	44.095	0.724
177	19.602	20.765	2035	1.357	20.976	26.024	1093	1.325	26.024	0.976	20.976	881.000	1.371	20.976	26.024	1093	1.325	26.024	0.966	47.857	2010.000	1.513	47.857	49.381	2074	1.212	49.381	0.801
178	17.847	17.321	1403	1.188	19.167	26.262	1103	1.405	26.262	1.183	19.167	805	1.314	19.167	26.262	1103	1.405	26.262	1.069	65.690	2759	2.145	65.690	48	2016	1.141	48	0.532
179	17.564	23.679	1918	1.664	22.310	37.214	1563	2.035	37.214	1.223	22.310	937	1.568	22.310	37.214	1563	2.035	37.214	1.298	66.929	2811	2.267	66.929	52.429	2202	1.228	52.429	0.541
180	15.033	13.623	831	1.058	15.524	27.119	1139	1.726	27.119	1.631	15.524	652	1.206	15.524	27.119	1139	1.726	27.119	1.432	54.762	2300	2.154	54.762	51.476	2162	1.424	51.476	0.661
181	19.558	14.640	1303	1.021	25.548	26.095	1096	1.415	26.095	1.387	25.548	1073	1.781	25.548	26.095	1096	1.415	26.095	0.795	84.667	3556	2.895	84.667	42.119	1769	1.019	42.119	0.352
182	16.621	18.542	1539.000	1.315	15.833	28.857	1212	1.616	28.857	1.229	15.833	665	1.123	15.833	28.857	1212	1.616	28.857	1.439	53.857	2262	1.838	53.857	40.262	1691	0.958	40.262	0.521
183	16	20.112	1609	1.458	23.976	26.881	1129	1.534	26.881	1.052	23.976	1007.000	1.738	23.976	26.881	1129	1.534	26.881	0.883	68.286	2868.000	2.382	68.286	35.952	1510.000	0.850	35.952	0.357
184	11.511	13.423	698	0.994	20.810	25.905	1088	1.512	25.905	1.520	20.810	874	1.542	20.810	25.905	1088	1.512	25.905	0.981	47.762	2006	1.737	47.762	45.405	1907	1.069	45.405	0.615
185	12.659	22.968	1447	1.719	13.667	21.286	894	1.255	21.286	0.730	13.667	574	1.023	13.667	21.286	894	1.255	21.286	1.228	40.143	1686.000	1.461	40.143	33.643	1413.000	0.784	33.643	0.537
186	12.166	17.040	852	1.276	11.476	19.738	829	1.168	19.738	0.916	11.476	482	0.859	11.476	19.738	829	1.168	19.738	1.360	41.595	1747	1.522	41.595	42.762	1796	1.013	42.762	0.666
187	10.500	19.164	1054	1.428	23.167	23.905	1004	1.405	23.905	0.984	23.167	973	1.726	23.167	23.905	1004	1.405	23.905	0.814	38.571	1620	1.398	38.571	50.548	2123	1.172	50.548	0.838
188	9.552	12.947	492	0.947	18.381	22.429	942.000	1.296	22.429	1.368	18.381	772	1.345	18.381	22.429	942.000	1.296	22.429	0.964	61.429	2580	2.219	61.429	40.429	1698	0.945	40.429	0.426
189	10.607	16.750	804	1.239	15.571	23.357	981	1.343	23.357	1.084	15.571	654	1.152	15.571	23.357	981	1.343	23.357	1.166	54.214	2277	1.971	54.214	45.881	1927	1.072	45.881	0.544
190	13.509	18.900	1134	1.378	17.190	25.429	1068	1.439	25.429	1.044	17.190	722	1.254	17.190	25.429	1068	1.439	25.429	1.147	53.333	2240	1.925	53.333	50.357	2115	1.195	50.357	0.621
191	18.062	18.720	1535	1.361	14.810	23.881	1003	1.350	23.881	0.992	14.810	622	1.077	14.810	23.881	1003	1.350	23.881	1.254	64.357	2703	2.343	64.357	57.357	2409	1.381	57.357	0.589
192	19.602	15.392	1216	1.155	17.643	35.810	1504	2.121	35.810	1.836	17.643	741	1.324	17.643	35.810	1504	2.121	35.810	1.602	50.690	2129	1.919	50.690	57.786	2427	1.404	57.786	0.731
193	19.007	18.635	1584	1.454	10.167	30	1260	1.882	30	1.294	10.167	427	0.793	10.167	30	1260	1.882	30	2.372	42.310	1777	1.696	42.310	69	2898	1.703	69	1.004
194	18.062	18.488	1553	1.465	15.286	29.190	1226	1.898	29.190	1.296	15.286	642	1.211	15.286	29.190	1226	1.898	29.190	1.567	47.524	1996	1.966	47.524	64.071	2691	1.655	64.071	0.841
195	18.111	17.365	1285.000	1.399	14.952	22.548	947	1.481	22.548	1.059	14.952	628	1.205	14.952	22.548	947	1.481	22.548	1.229	41.357	1737.000	1.735	41.357	62.833	2639	1.620	62.833	0.933
196	17.847	11.272	913	0.918	18.238	32.810	1378	2.204	32.810	2.401	18.238	766	1.485	18.238	32.810	1378	2.204	32.810	1.484	52.381	2200	2.210	52.381	62.452	2623	1.619	62.452	0.733
197	18.007	13.605	1102	1.090	21.119	31.429	1320	2.047	31.429	1.878	21.119	887	1.692	21.119	31.429	1320	2.047	31.429	1.210	50.643	2127	2.079	50.643	76.952	3232	1.945	76.952	0.935
198	18.500	45.867	4128	1.912	46.952	21.310	895	1.425	21.310	0.745	13.881	583	1.135	13.881	21.310	895	1.425	21.310	1.256	46.952	1972.000	1.957	46.952	59.714	2508	1.512	59.714	0.773
199	16.688	41.880	3141	1.647	43.786	30.310	1273	1.894	30.310	1.150	14.619	614	1.144	14.619	30.310	1273	1.894	30.310	1.656	43.786	1839	1.722	43.786	60.857	2556	1.406	60.857	0.816
200	19.500	38.590	3859.000	1.685	35.476	20.167	847	1.357	20.167	0.805	9.857	414	0.814	9.857	20.167	847	1.357	20.167	1.667	35.476	1490	1.549	35.476	54.167	2275	1.344	54.167	0.868
201	16.008	29.247	2135	1.196	42.690	14.524	610	0.918	14.524	0.768	16.095	676	1.279	16.095	14.524	610	0.918	14.524	0.718	42.690	1793	1.745	42.690	60.238	2530	1.436	60.238	0.823
202	14.500	24.187	1814	1.053	32.833	17.024	715.000	1.140	17.024	1.083	18.524	778.000	1.529	18.524	17.024	715.000	1.140	17.024	0.746	32.833	1379	1.429	32.833	48.405	2033	1.189	48.405	0.832
203	14.509	32.121	2120	1.369	31.976	13.929	585	0.914	13.929	0.668	14.262	599	1.156	14.262	13.929	585	0.914	13.929	0.791	31.976	1343	1.363	31.976	57.786	2427	1.401	57.786	1.029
204	13.038	38.606	2548	1.583	32.262	18.024	757.000	1.178	18.024	0.744	12.976	545	1.039	12.976	18.024	757.000	1.178	18.024	1.133	32.262	1355	1.323	32.262	62.714	2634	1.436	62.714	1.085
205	11.500	27.767	1666	1.127	33.452	21.476	902.000	1.368	21.476	1.214	11.619	488	0.923	11.619	21.476	902.000	1.368	21.476	1.483	33.452	1405.000	1.357	33.452	63.119	2651	1.446	63.119	1.066
206	11.543	44.957	2113	1.826	45.643	16.452	691	1.059	16.452	0.580	7.976	335	0.638	7.976	16.452	691	1.059	16.452	1.659	45.643	1917.000	1.854	45.643	67.881	2851	1.574	67.881	0.849
207	15	32.880	2466	1.358	35.381	27.476	1154	1.788	27.476	1.317	13.976	587	1.127	13.976	27.476	1154	1.788	27.476	1.587	35.381	1486	1.461	35.381	73.952	3106	1.716	73.952	1.174
208	14.509	30.985	2045	1.293	31.976	22.833	959	1.498	22.833	1.158	10.119	425	0.820	10.119	22.833	959	1.498	22.833	1.827	31.976	1343	1.335	31.976	85.929	3609	2.013	85.929	1.508
209	14.009	36.905	2325	1.512	31.714	28.881	1213	1.887	28.881	1.248	15.357	645	1.247	15.357	28.881	1213	1.887	28.881	1.513	31.714	1332	1.299	31.714	79.500	3339	1.852	79.500	1.425
210	13.153	48.582	3255	2.014	48.024	27.095	1138	1.758	27.095	0.873	14.786	621	1.188	14.786	27.095	1138	1.758	27.095	1.480	48.024	2017	1.991	48.024	67.762	2846	1.583	67.762	0.795
211	12.042	35.607	2172	1.497	38.405	18.310	769	1.235	18.310	0.825	18.333	770	1.506	18.333	18.310	769	1.235	18.310	0.820	38.405	1613	1.615	38.405	47.976	2015	1.113	47.976	0.689
212	12.510	41.464	2322	1.795	41.095	16.905	710	1.160	16.905	0.646	15.071	633	1.256	15.071	16.905	710	1.160	16.905	0.924	41.095	1726	1.779	41.095	48.595	2041	1.118	48.595	0.628
213	12.500	27.215	1769	1.252	27.595	13.976	587	0.987	13.976	0.789	15.214	639	1.305	15.214	13.976	587	0.987	13.976	0.757	27.595	1159	1.269	27.595	51.048	2144	1.172	51.048	0.923
214	11.102	35	1715	1.671	31.976	17.024	715.000	1.236	17.024	0.740	9.857	414	0.860	9.857	17.024	715.000	1.236	17.024	1.436	31.976	1343	1.526	31.976	51.643	2169	1.184	51.643	0.776
215	14.036	26.946	1509	1.318	30.238	11.429	480	0.850	11.429	0.645	10.810	454	0.961	10.810	11.429	480	0.850	11.429	0.884	30.238	1270	1.479	30.238	60	2520	1.400	60	0.947
216	11.543	31.234	1468	1.618	24.619	11.333	476	0.891	11.333	0.551	13.310	559	1.215	13.310	11.333	476	0.891	11.333	0.734	24.619	1034	1.275	24.619	51.238	2152	1.308	51.238	1.025
217	12.093	19.250	1078	0.969	20.500	13.952	586	1.061	13.952	1.095	11.667	490	1.042	11.667	13.952	586	1.061	13.952	1.019	20.500	861	1.032	20.500	48.405	2033	1.137	48.405	1.102
218	11.045	15.378	692	0.795	18.357	13.024	547	1.022	13.024	1.285	15.524	652	1.416	15.524	13.024	547	1.022	13.024	0.722	18.357	771	0.949	18.357	42.143	1770.000	1.006	42.143	1.060
219	9.014	17.073	700	0.915	22.238	13.238	556	1.063	13.238	1.162	11.071	465	1.026	11.071	13.238	556	1.063	13.238	1.036	22.238	934	1.192	22.238	58.024	2437	1.492	58.024	1.252
220	9.055	19.083	687	0.983	26.190	16.833	707	1.298	16.833	1.320	10.119	425	0.914	10.119	16.833	707	1.298	16.833	1.420	26.190	1100	1.349	26.190	82.500	3465	1.974	82.500	1.464
221	12.093	23.411	1311	1.178	22.595	18.810	790	1.410	18.810	1.197	13.929	585	1.238	13.929	18.810	790	1.410	18.810	1.140	22.595	949	1.137	22.595	66.429	2790	1.534	66.429	1.349
222	12.500	27.800	1668	1.421	30.071	20.310	853	1.552	20.310	1.092	15.357	645	1.393	15.357	20.310	853	1.552	20.310	1.114	30.071	1263	1.538	30.071	81.238	3412	1.859	81.238	1.209
223	16.070	26.931	1939	1.415	24.167	18.286	768	1.420	18.286	1.003	13.095	550	1.185	13.095	18.286	768	1.420	18.286	1.198	24.167	1015	1.270	24.167	78.595	3301.000	1.799	78.595	1.416
224	19.007	24.353	2070	1.296	28.905	17.190	722	1.340	17.190	1.034	16.119	677	1.479	16.119	17.190	722	1.340	17.190	0.906	28.905	1214	1.539	28.905	86.167	3619	1.982	86.167	1.288
225	14.509	27.662	1798	1.491	27.881	24.024	1009.000	1.890	24.024	1.267	20.881	877	1.922	20.881	24.024	1009.000	1.890	24.024	0.983	27.881	1171	1.503	27.881	88.976	3737	2.063	88.976	1.373
226	14.009	28	1764	1.479	23.548	21.405	899	1.671	21.405	1.130	13.690	575	1.245	13.690	21.405	899	1.671	21.405	1.343	23.548	989	1.244	23.548	66.548	2795	1.520	66.548	1.222
227	12	16.367	982	0.887	22.976	13.095	550	1.040	13.095	1.172	17.095	718	1.578	17.095	13.095	550	1.040	13.095	0.659	22.976	965.000	1.245	22.976	74.143	3114	1.708	74.143	1.372
228	15.532	32.696	2583	1.776	21.976	19.619	824	1.547	19.619	0.871	10.548	443	0.972	10.548	19.619	824	1.547	19.619	1.592	21.976	923.000	1.194	21.976	111.262	4673	2.568	111.262	2.152
229	15.628	28.397	1789	1.580	34.738	20.381	856	1.633	20.381	1.034	7.952	334	0.743	7.952	20.381	856	1.633	20.381	2.197	34.738	1459	1.932	34.738	85.571	3594	1.987	85.571	1.028
230	15.532	25.544	2018	1.504	26.214	18.905	794	1.567	18.905	1.042	11.786	495.000	1.126	11.786	18.905	794	1.567	18.905	1.391	26.214	1101	1.543	26.214	89.214	3747.000	2.103	89.214	1.363
231	15.403	23.579	1792	1.365	27.619	21.524	904.000	1.760	21.524	1.290	9.619	404	0.909	9.619	21.524	904.000	1.760	21.524	1.936	27.619	1160	1.599	27.619	77.143	3240	1.805	77.143	1.129
232	12.510	25.596	1459	1.495	22.667	14.452	607	1.183	14.452	0.792	11.024	463	1.045	11.024	14.452	607	1.183	14.452	1.132	22.667	952	1.324	22.667	97.690	4103	2.273	97.690	1.717
233	14.036	23.643	1655	1.389	21.381	16.190	680	1.343	16.190	0.966	14.476	608	1.379	14.476	16.190	680	1.343	16.190	0.973	21.381	898	1.257	21.381	84.571	3552	2.008	84.571	1.598
234	15	18.333	1375	1.064	20.762	14.667	616	1.203	14.667	1.130	14.167	595	1.351	14.167	14.667	616	1.203	14.667	0.890	20.762	872	1.205	20.762	74.833	3143	1.758	74.833	1.458
235	15.532	22.662	1745	1.327	25.952	13.810	580	1.140	13.810	0.859	9.357	393	0.890	9.357	13.810	580	1.140	13.810	1.282	25.952	1090	1.520	25.952	75.714	3180.000	1.797	75.714	1.183
236	13.647	19.891	1094	1.167	22.571	11.429	480	0.938	11.429	0.804	11.262	473.000	1.066	11.262	11.429	480	0.938	11.429	0.880	22.571	948.000	1.324	22.571	74.857	3144	1.750	74.857	1.322
237	14.534	28.517	1654	1.696	18.048	15.024	631	1.237	15.024	0.729	7.881	331	0.753	7.881	15.024	631	1.237	15.024	1.644	18.048	758	1.073	18.048	69.952	2938	1.671	69.952	1.557
238	17.263	25.235	1716	1.507	24.310	12.738	535	1.057	12.738	0.701	14.619	614	1.403	14.619	12.738	535	1.057	12.738	0.753	24.310	1021	1.452	24.310	65.833	2765	1.562	65.833	1.076
239	13.946	20.182	1332	1.228	15.619	19.952	838	1.676	19.952	1.365	11.929	501	1.153	11.929	19.952	838	1.676	19.952	1.454	15.619	656	0.950	15.619	75.452	3169	1.787	75.452	1.880
240	12.369	22.704	1226	1.388	25.500	14.738	619	1.234	14.738	0.889	13.857	582	1.337	13.857	14.738	619	1.234	14.738	0.923	25.500	1071	1.559	25.500	73.333	3080	1.729	73.333	1.109
