Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
126	16.869	25.578	2123	1.384	33.810	46.500	1953	1.898	46.500	1.371	33.810	1420	1.830	33.810	46.500	1953	1.898	46.500	1.037	68.190	2864	1.995	68.190	51.357	2157	1.290	51.357	0.647
127	17.766	33.342	2634.000	1.913	41.524	45.619	1916	1.979	45.619	1.035	41.524	1744	2.382	41.524	45.619	1916	1.979	45.619	0.831	70.833	2975	2.109	70.833	39.667	1666	0.997	39.667	0.473
128	17.257	36.671	3117	2.034	40.690	58.143	2442	2.452	58.143	1.205	40.690	1709	2.257	40.690	58.143	2442	2.452	58.143	1.086	74.690	3137	2.191	74.690	36.714	1542	0.927	36.714	0.423
129	19.164	33.649	3264	1.891	34.381	48.643	2043.000	2.071	48.643	1.095	34.381	1444	1.932	34.381	48.643	2043.000	2.071	48.643	1.072	66.595	2797.000	1.957	66.595	43.548	1829.000	1.098	43.548	0.561
130	20.156	35.800	3580.000	2.057	42.357	41.286	1734	1.800	41.286	0.875	42.357	1779.000	2.434	42.357	41.286	1734	1.800	41.286	0.739	68.452	2875	2.038	68.452	38.214	1605	0.958	38.214	0.470
131	22.361	38.474	4386	2.216	30.690	38.286	1608	1.662	38.286	0.750	30.690	1289	1.767	30.690	38.286	1608	1.662	38.286	0.940	88.690	3725	2.635	88.690	39.738	1669	0.993	39.738	0.377
132	20.538	41.650	4165	2.381	52.714	42.714	1794	1.849	42.714	0.777	52.714	2214	3.014	52.714	42.714	1794	1.849	42.714	0.614	80.405	3377.000	2.365	80.405	48.714	2046	1.212	48.714	0.513
133	21.250	41.724	4381	2.313	46.905	47.667	2002	2.011	47.667	0.869	46.905	1970	2.601	46.905	47.667	2002	2.011	47.667	0.773	69.667	2926	2.018	69.667	42.500	1785	1.062	42.500	0.526
134	16.281	33.819	2807.000	1.852	48.167	47.667	2002	1.996	47.667	1.078	48.167	2023	2.638	48.167	47.667	2002	1.996	47.667	0.757	62.524	2626	1.808	62.524	37.500	1575	0.943	37.500	0.522
135	16.095	28.525	2282	1.585	34.310	47.405	1991	1.997	47.405	1.260	34.310	1441	1.906	34.310	47.405	1991	1.997	47.405	1.048	68.286	2868.000	2.025	68.286	27.500	1155	0.688	27.500	0.340
136	15.250	35.853	2689	1.991	43.214	33.190	1394	1.394	33.190	0.700	43.214	1815	2.400	43.214	33.190	1394	1.394	33.190	0.581	58.905	2474	1.723	58.905	37.262	1565	0.935	37.262	0.543
137	13.750	25.800	1806	1.480	38.905	37.548	1577.000	1.643	37.548	1.110	38.905	1634	2.231	38.905	37.548	1577.000	1.643	37.548	0.736	65.262	2741	1.911	65.262	23.929	1005.000	0.595	23.929	0.311
138	13.558	33.852	2065	1.985	36.667	31.167	1309	1.381	31.167	0.696	36.667	1540	2.150	36.667	31.167	1309	1.381	31.167	0.642	52.214	2193	1.553	52.214	36.667	1540	0.911	36.667	0.586
139	10.753	25.418	1398	1.501	37.024	32.786	1377	1.473	32.786	0.981	37.024	1555	2.187	37.024	32.786	1377	1.473	32.786	0.674	71.310	2995	2.128	71.310	33.405	1403	0.829	33.405	0.389
140	14.002	35.786	2505	2.132	42.786	28.619	1202	1.292	28.619	0.606	42.786	1797	2.549	42.786	28.619	1202	1.292	28.619	0.507	73.905	3104.000	2.209	73.905	37.929	1593	0.937	37.929	0.424
141	14.752	32.139	2314	1.946	38.857	34.190	1436	1.569	34.190	0.806	38.857	1632.000	2.353	38.857	34.190	1436	1.569	34.190	0.667	79.214	3327.000	2.421	79.214	33.905	1424	0.832	33.905	0.344
142	16.095	25.862	2069	1.571	28.214	33.262	1397	1.537	33.262	0.978	28.214	1185	1.714	28.214	33.262	1397	1.537	33.262	0.897	73.881	3103	2.254	73.881	34.357	1443.000	0.846	34.357	0.375
143	14.270	27.460	1730	1.656	35.357	43.524	1828	1.997	43.524	1.206	35.357	1485.000	2.132	35.357	43.524	1828	1.997	43.524	0.937	92.452	3883	2.823	92.452	37.500	1575	0.923	37.500	0.327
144	18.277	23.922	2153	1.483	33.262	30.976	1301	1.470	30.976	0.992	33.262	1397	2.062	33.262	30.976	1301	1.470	30.976	0.713	72.667	3052	2.224	72.667	35.714	1500	0.877	35.714	0.394
145	15.301	23.893	1792	1.491	28.810	34.595	1453	1.651	34.595	1.107	28.810	1210	1.798	28.810	34.595	1453	1.651	34.595	0.918	59.095	2482	1.833	59.095	40.119	1685	0.980	40.119	0.535
146	12.093	23.774	1474	1.467	26.976	31.214	1311	1.461	31.214	0.996	26.976	1133	1.664	26.976	31.214	1311	1.461	31.214	0.878	60.905	2558	1.853	60.905	52.976	2225	1.300	52.976	0.702
147	14.259	22.413	1412	1.385	19.881	38.048	1598.000	1.796	38.048	1.297	19.881	835	1.228	19.881	38.048	1598.000	1.796	38.048	1.462	56.619	2378	1.751	56.619	53.190	2234	1.301	53.190	0.743
148	11.503	20.151	1068	1.276	20.143	43.952	1846.000	2.151	43.952	1.685	20.143	846	1.276	20.143	43.952	1846.000	2.151	43.952	1.686	82.381	3460	2.596	82.381	37.810	1588	0.925	37.810	0.356
149	12.752	24.746	1460	1.508	28.452	39.952	1678.000	1.851	39.952	1.227	28.452	1195	1.734	28.452	39.952	1678.000	1.851	39.952	1.067	82.524	3466	2.518	82.524	48.262	2027	1.193	48.262	0.474
150	14.252	25.871	1811	1.576	26.381	44.452	1867.000	2.058	44.452	1.306	26.381	1108	1.607	26.381	44.452	1867.000	2.058	44.452	1.281	69.690	2927	2.150	69.690	41.833	1757	1.023	41.833	0.476
151	16.095	35.500	2911	2.220	33.333	38.667	1624	1.854	38.667	0.835	33.333	1400	2.085	33.333	38.667	1624	1.854	38.667	0.889	111.452	4681	3.493	111.452	39.929	1677	0.971	39.929	0.278
152	18.507	27.189	2447	1.669	32.024	50.357	2115	2.341	50.357	1.402	32.024	1345	1.966	32.024	50.357	2115	2.341	50.357	1.191	72.333	3038	2.248	72.333	42.238	1774	1.026	42.238	0.456
153	17.529	24.437	2126	1.546	23.976	37.381	1570	1.814	37.381	1.173	23.976	1007.000	1.517	23.976	37.381	1570	1.814	37.381	1.196	79.857	3354	2.500	79.857	38.119	1601	0.925	38.119	0.370
154	18.765	27.424	2523	1.748	29.929	34.810	1462	1.700	34.810	0.972	29.929	1257	1.907	29.929	34.810	1462	1.700	34.810	0.891	68.595	2881.000	2.153	68.595	46.119	1937	1.120	46.119	0.520
155	18.257	22.892	2129	1.455	24.429	34.167	1435	1.662	34.167	1.142	24.429	1026	1.553	24.429	34.167	1435	1.662	34.167	1.070	53.810	2260	1.685	53.810	36.452	1531.000	0.888	36.452	0.527
156	16.780	26.254	1759	1.656	22.976	32.429	1362	1.553	32.429	0.938	22.976	965.000	1.449	22.976	32.429	1362	1.553	32.429	1.071	56.810	2386	1.767	56.810	40	1680	0.972	40	0.550
157	18.777	23.022	2118	1.510	27.357	37.714	1584	1.901	37.714	1.258	27.357	1149	1.795	27.357	37.714	1584	1.901	37.714	1.059	81.952	3442	2.643	81.952	42.333	1778	1.027	42.333	0.389
158	16.508	26.203	1939	1.711	32.524	47.714	2004	2.386	47.714	1.395	32.524	1366	2.123	32.524	47.714	2004	2.386	47.714	1.124	75.476	3170	2.444	75.476	41.667	1750	1.011	41.667	0.414
159	16.750	20.165	1714	1.300	22.905	31.167	1309	1.533	31.167	1.179	22.905	962	1.476	22.905	31.167	1309	1.533	31.167	1.038	60.714	2550	1.972	60.714	36.214	1521	0.882	36.214	0.447
160	15.502	23.652	1632	1.487	32.690	39.095	1642	1.862	39.095	1.253	32.690	1373	2.055	32.690	39.095	1642	1.862	39.095	0.906	67.786	2847.000	2.121	67.786	37.381	1570	0.906	37.381	0.427
161	13.786	25.881	1734	1.665	27	36.119	1517	1.769	36.119	1.062	27	1134	1.737	27	36.119	1517	1.769	36.119	1.018	70.286	2952.000	2.229	70.286	28	1176	0.680	28	0.305
162	14.826	18.932	1382.000	1.195	21.881	38.357	1611.000	1.833	38.357	1.534	21.881	919	1.381	21.881	38.357	1611.000	1.833	38.357	1.327	71.524	3004	2.258	71.524	34.119	1433	0.830	34.119	0.368
163	12.811	24.569	1597	1.547	25.500	39.286	1650	1.880	39.286	1.215	25.500	1071	1.606	25.500	39.286	1650	1.880	39.286	1.171	66.167	2779	2.078	66.167	28.881	1213	0.700	28.881	0.337
164	12.622	33.632	1917.000	2.154	29.357	30.381	1276	1.476	30.381	0.685	29.357	1233	1.880	29.357	30.381	1276	1.476	30.381	0.785	76.929	3231	2.476	76.929	31.810	1336	0.768	31.810	0.310
165	15.102	23.232	1603	1.494	25.048	45.024	1891	2.196	45.024	1.470	25.048	1052	1.611	25.048	45.024	1891	2.196	45.024	1.363	63.190	2654	2.028	63.190	33.333	1400	0.808	33.333	0.398
166	10.796	23.906	1267	1.548	28.238	32.690	1373	1.619	32.690	1.045	28.238	1186	1.829	28.238	32.690	1373	1.619	32.690	0.885	74.905	3146.000	2.418	74.905	38.119	1601	0.921	38.119	0.381
167	9.763	25.500	1224	1.693	22.667	26.548	1115	1.348	26.548	0.796	22.667	952	1.505	22.667	26.548	1115	1.348	26.548	0.896	57.500	2415	1.873	57.500	34.881	1465	0.845	34.881	0.451
168	13.086	24.523	1594	1.518	29.976	31.881	1339	1.492	31.881	0.983	29.976	1259	1.855	29.976	31.881	1339	1.492	31.881	0.804	62.095	2608	1.935	62.095	42.905	1802	1.039	42.905	0.537
169	16.750	22.682	1928	1.481	24.952	24.167	1015	1.204	24.167	0.813	24.952	1048	1.629	24.952	24.167	1015	1.204	24.167	0.739	63.238	2656	2.053	63.238	34.881	1465	0.841	34.881	0.410
170	17.252	23.824	2025	1.497	30.524	31.905	1340	1.524	31.905	1.018	30.524	1282	1.918	30.524	31.905	1340	1.524	31.905	0.794	64.119	2693	2.020	64.119	35.833	1505	0.866	35.833	0.429
171	16.508	27.865	2062	1.866	22.881	24.786	1041	1.268	24.786	0.679	22.881	961	1.532	22.881	24.786	1041	1.268	24.786	0.827	85.071	3573	2.769	85.071	45.571	1914	1.092	45.571	0.394
172	12.260	22.981	1241	1.492	29.310	26.357	1107	1.304	26.357	0.873	29.310	1231	1.903	29.310	26.357	1107	1.304	26.357	0.685	51.714	2172	1.638	51.714	41.262	1733	0.988	41.262	0.603
173	8.254	18.550	742	1.213	11.095	22.071	927.000	1.109	22.071	0.914	11.095	466	0.726	11.095	22.071	927.000	1.109	22.071	1.528	42.976	1805	1.383	42.976	29.381	1234	0.702	29.381	0.508
174	7.267	16.714	585	1.139	18.452	29.905	1256	1.579	29.905	1.386	18.452	775	1.258	18.452	29.905	1256	1.579	29.905	1.256	48.071	2019	1.554	48.071	34.714	1458	0.827	34.714	0.532
175	11.275	20.737	1182	1.402	11.667	20.571	864.000	1.069	20.571	0.762	11.667	490	0.789	11.667	20.571	864.000	1.069	20.571	1.355	49.595	2083	1.609	49.595	35.357	1485.000	0.844	35.357	0.524
176	11.543	26	1430	1.676	22.429	35.214	1479	1.741	35.214	1.039	22.429	942.000	1.446	22.429	35.214	1479	1.741	35.214	1.204	54.810	2302	1.715	54.810	41.310	1735	0.992	41.310	0.579
177	15.258	34.537	2314	2.258	21.238	27.643	1161	1.407	27.643	0.623	21.238	892	1.388	21.238	27.643	1161	1.407	27.643	1.014	44.357	1863.000	1.402	44.357	31.881	1339	0.782	31.881	0.558
178	17.468	24.750	1980	1.697	21.167	33.619	1412	1.799	33.619	1.060	21.167	889	1.451	21.167	33.619	1412	1.799	33.619	1.239	64.429	2706	2.104	64.429	37.333	1568	0.887	37.333	0.422
179	14.860	25.329	2001.000	1.780	28.357	34.405	1445	1.882	34.405	1.057	28.357	1191	1.992	28.357	34.405	1445	1.882	34.405	0.944	74.524	3130	2.525	74.524	33.714	1416	0.789	33.714	0.313
180	13.440	23.471	1596	1.823	22.738	31.643	1329	2.014	31.643	1.105	22.738	955	1.766	22.738	31.643	1329	2.014	31.643	1.140	61.119	2567	2.404	61.119	37.643	1581.000	1.041	37.643	0.433
181	14.562	16.339	964	1.139	29.881	42.286	1776	2.294	42.286	2.013	29.881	1255	2.083	29.881	42.286	1776	2.294	42.286	1.101	74.381	3124	2.543	74.381	45.548	1913.000	1.102	45.548	0.433
182	14.056	21.032	1325	1.491	25.476	38.429	1614	2.152	38.429	1.443	25.476	1070	1.806	25.476	38.429	1614	2.152	38.429	1.191	57.738	2425	1.970	57.738	38.857	1632.000	0.924	38.857	0.469
183	13.271	22.047	1411	1.598	24.881	32.452	1363.000	1.852	32.452	1.159	24.881	1045	1.804	24.881	32.452	1363.000	1.852	32.452	1.027	73.190	3074	2.553	73.190	55.929	2349	1.322	55.929	0.518
184	11.816	23.246	1325	1.722	28.714	32.833	1379	1.916	32.833	1.113	28.714	1206	2.127	28.714	32.833	1379	1.916	32.833	0.901	62.905	2642	2.287	62.905	54.238	2278	1.276	54.238	0.558
185	10.753	21.127	1162	1.581	24.214	26.429	1110	1.559	26.429	0.986	24.214	1017	1.812	24.214	26.429	1110	1.559	26.429	0.860	53.524	2248	1.947	53.524	34.405	1445	0.802	34.405	0.412
186	10.443	18.073	994.000	1.353	16.262	21.976	923.000	1.300	21.976	0.961	16.262	683	1.217	16.262	21.976	923.000	1.300	21.976	1.068	63.643	2673	2.328	63.643	44.905	1886	1.064	44.905	0.457
187	13.832	23.433	1570	1.746	16.952	28.548	1199	1.678	28.548	0.961	16.952	712	1.263	16.952	28.548	1199	1.678	28.548	1.328	54.167	2275	1.963	54.167	40.429	1698	0.937	40.429	0.477
188	19.308	32.263	3065	2.361	35.738	33.881	1423	1.958	33.881	0.829	35.738	1501	2.615	35.738	33.881	1423	1.958	33.881	0.749	59.238	2488	2.140	59.238	48.143	2022.000	1.126	48.143	0.526
189	21.001	18.312	1758	1.354	17.381	31.405	1319	1.806	31.405	1.333	17.381	730	1.285	17.381	31.405	1319	1.806	31.405	1.405	60.262	2531	2.191	60.262	36.024	1513	0.842	36.024	0.384
190	20.002	24.356	2192	1.776	20.143	33.929	1425	1.920	33.929	1.081	20.143	846	1.469	20.143	33.929	1425	1.920	33.929	1.307	68.690	2885	2.479	68.690	50.119	2105	1.190	50.119	0.480
191	14.605	27.863	2034	2.026	28.167	32.119	1349	1.816	32.119	0.896	28.167	1183	2.048	28.167	32.119	1349	1.816	32.119	0.887	71.857	3018	2.616	71.857	40.333	1694	0.971	40.333	0.371
192	14.285	18.819	1355	1.412	24.429	34.857	1464.000	2.064	34.857	1.462	24.429	1026	1.833	24.429	34.857	1464.000	2.064	34.857	1.126	70.095	2944.000	2.654	70.095	45.310	1903	1.101	45.310	0.415
193	17.257	25.409	2236	1.983	24.286	27	1134	1.693	27	0.854	24.286	1020	1.895	24.286	27	1134	1.693	27	0.894	50.714	2130	2.033	50.714	38	1596	0.938	38	0.461
194	16.502	13.776	1171	1.091	17.048	28.143	1182	1.830	28.143	1.677	17.048	716	1.351	17.048	28.143	1182	1.830	28.143	1.355	52.929	2223	2.190	52.929	47.333	1988	1.222	47.333	0.558
195	18.507	13.024	1107	1.049	16.476	28.500	1197	1.872	28.500	1.784	16.476	692.000	1.327	16.476	28.500	1197	1.872	28.500	1.410	55.905	2348	2.346	55.905	41.357	1737.000	1.066	41.357	0.454
196	19.015	18.105	1557	1.475	14.762	22.810	958	1.532	22.810	1.039	14.762	620	1.202	14.762	22.810	958	1.532	22.810	1.275	53.190	2234	2.244	53.190	35.571	1494	0.922	35.571	0.411
197	19.381	16.835	1633	1.349	20.310	31.262	1313	2.036	31.262	1.509	20.310	853	1.627	20.310	31.262	1313	2.036	31.262	1.251	45.571	1914	1.871	45.571	38.310	1609	0.968	38.310	0.517
198	19.412	14.408	1412	1.178	11.619	27.810	1168	1.860	27.810	1.579	11.619	488	0.950	11.619	27.810	1168	1.860	27.810	1.958	56.786	2385	2.367	56.786	45.357	1905.000	1.149	45.357	0.485
199	20.275	17.537	1438	1.372	22	37.095	1558	2.318	37.095	1.689	22	924	1.721	22	37.095	1558	2.318	37.095	1.347	52.643	2211	2.071	52.643	49.786	2091	1.150	49.786	0.555
200	20.752	13.065	1202	1.079	17.143	24.119	1013	1.623	24.119	1.504	17.143	720	1.416	17.143	24.119	1013	1.623	24.119	1.146	54.381	2284	2.374	54.381	39.071	1641	0.969	39.071	0.408
201	15.252	13.522	933	1.074	15.619	19.667	826	1.243	19.667	1.157	15.619	656	1.241	15.619	19.667	826	1.243	19.667	1.002	40.143	1686.000	1.641	40.143	49.786	2091	1.187	49.786	0.723
202	15.750	11.787	884	0.973	14.476	17.310	727	1.159	17.310	1.191	14.476	608	1.195	14.476	17.310	727	1.159	17.310	0.970	39.500	1659	1.719	39.500	44.024	1849	1.081	44.024	0.629
203	13.259	13.123	853	1.063	13.500	22.667	952	1.487	22.667	1.399	13.500	567	1.094	13.500	22.667	952	1.487	22.667	1.360	37.048	1556.000	1.579	37.048	50.048	2102	1.214	50.048	0.769
204	14.305	17.814	1247	1.427	23.881	21.881	919	1.430	21.881	1.002	23.881	1003	1.913	23.881	21.881	919	1.430	21.881	0.747	48.833	2051	2.003	48.833	43.643	1833.000	0.999	43.643	0.499
205	13.502	19.623	1197	1.558	24.214	33.643	1413.000	2.143	33.643	1.375	24.214	1017	1.923	24.214	33.643	1413.000	2.143	33.643	1.115	43.571	1830	1.768	43.571	35.857	1506.000	0.822	35.857	0.465
206	13.010	11.724	680	0.938	15.619	13.952	586	0.898	13.952	0.957	15.619	656	1.250	15.619	13.952	586	0.898	13.952	0.719	43.310	1819	1.759	43.310	58.119	2441	1.348	58.119	0.766
207	9.779	20.333	915	1.639	20.381	26.310	1105	1.712	26.310	1.044	20.381	856	1.643	20.381	26.310	1105	1.712	26.310	1.042	37.167	1561	1.535	37.167	52.405	2201	1.216	52.405	0.792
208	15.250	17	1139	1.377	14.738	30.524	1282	2.002	30.524	1.454	14.738	619	1.194	14.738	30.524	1282	2.002	30.524	1.677	44.643	1875.000	1.864	44.643	50.357	2115	1.180	50.357	0.633
209	15.947	16.347	1177	1.327	26.905	25.619	1076	1.674	25.619	1.261	26.905	1130	2.184	26.905	25.619	1076	1.674	25.619	0.766	51.833	2177	2.123	51.833	40.929	1719	0.953	40.929	0.449
210	15.268	26.448	1772	2.125	22.595	32.762	1376	2.126	32.762	1.001	22.595	949	1.815	22.595	32.762	1376	2.126	32.762	1.171	57.762	2426	2.395	57.762	40.333	1694	0.942	40.333	0.394
211	14.036	20.971	1468	1.723	32	26.381	1108	1.779	26.381	1.033	32	1344	2.629	32	26.381	1108	1.779	26.381	0.677	53.071	2229	2.232	53.071	47.381	1990	1.099	47.381	0.493
212	13.259	19.557	1193	1.629	14.167	32.381	1360	2.222	32.381	1.363	14.167	595	1.180	14.167	32.381	1360	2.222	32.381	1.882	56.381	2368	2.441	56.381	51.024	2143	1.174	51.024	0.481
213	13.537	18.629	1304	1.597	15.357	22.405	941	1.583	22.405	0.991	15.357	645	1.317	15.357	22.405	941	1.583	22.405	1.202	56.167	2359	2.584	56.167	53.690	2255	1.233	53.690	0.477
214	12.010	32.233	1934	1.539	49.238	22.452	943	1.630	22.452	1.059	22.905	962	1.999	22.905	22.452	943	1.630	22.452	0.815	49.238	2068	2.350	49.238	58.738	2467	1.347	58.738	0.573
215	14.509	56.651	3569	2.771	41.190	28.476	1196	2.119	28.476	0.765	13.238	556	1.178	13.238	28.476	1196	2.119	28.476	1.800	41.190	1730	2.015	41.190	58.310	2449	1.361	58.310	0.675
216	12.042	45.902	2800	2.378	46.333	24.381	1024	1.917	24.381	0.806	20.214	849	1.845	20.214	24.381	1024	1.917	24.381	1.039	46.333	1946	2.400	46.333	55.619	2336	1.420	55.619	0.591
217	13.807	47.457	3322	2.389	47.833	18.262	767	1.389	18.262	0.581	16.238	682	1.450	16.238	18.262	767	1.389	18.262	0.958	47.833	2009	2.408	47.833	47.929	2013	1.126	47.929	0.468
218	12.789	48.317	3044	2.499	65.214	23.405	983	1.837	23.405	0.735	24.476	1028	2.233	24.476	23.405	983	1.837	23.405	0.823	65.214	2739.000	3.372	65.214	67.952	2854	1.623	67.952	0.481
219	17.529	40.093	3448	2.148	54.214	17.214	723	1.382	17.214	0.643	16.190	680	1.500	16.190	17.214	723	1.382	17.214	0.921	54.214	2277	2.905	54.214	50.024	2101	1.286	50.024	0.443
220	19.506	46.633	4197	2.402	58.048	19.286	810	1.487	19.286	0.619	22.071	927.000	1.993	22.071	19.286	810	1.487	19.286	0.746	58.048	2438	2.990	58.048	65.071	2733	1.557	65.071	0.521
221	18.250	50.558	4803	2.544	59.548	22.690	953	1.701	22.690	0.669	13.976	587	1.242	13.976	22.690	953	1.701	22.690	1.370	59.548	2501	2.996	59.548	80.286	3372.000	1.854	80.286	0.619
222	19.756	40.100	4010	2.050	59.143	23.024	967.000	1.759	23.024	0.858	16.476	692.000	1.494	16.476	23.024	967.000	1.759	23.024	1.177	59.143	2484	3.024	59.143	60.643	2547	1.388	60.643	0.459
223	19.002	39.929	3394	2.098	63.429	20.786	873	1.614	20.786	0.769	17.452	733	1.580	17.452	20.786	873	1.614	20.786	1.022	63.429	2664	3.333	63.429	61.762	2594	1.413	61.762	0.424
224	18.757	39.126	3717	2.083	61.548	25.357	1065	1.977	25.357	0.949	23.786	999	2.182	23.786	25.357	1065	1.977	25.357	0.906	61.548	2585	3.277	61.548	71.810	3016	1.652	71.810	0.504
225	17.529	40.756	3668.000	2.197	54.810	28.643	1203	2.253	28.643	1.026	22.071	927.000	2.032	22.071	28.643	1203	2.253	28.643	1.109	54.810	2302	2.955	54.810	68.071	2859	1.579	68.071	0.534
226	14.502	35.414	2479	1.871	47.619	20.119	845	1.571	20.119	0.839	16.429	690.000	1.493	16.429	20.119	845	1.571	20.119	1.052	47.619	2000	2.516	47.619	65.143	2736	1.488	65.143	0.591
227	15.532	43.372	3383.000	2.350	42.214	20.024	841.000	1.590	20.024	0.676	15	630	1.385	15	20.024	841.000	1.590	20.024	1.148	42.214	1773	2.287	42.214	87.571	3678	2.017	87.571	0.882
228	14.554	37.270	2758.000	2.024	39.476	21.357	897	1.684	21.357	0.832	17.119	719	1.577	17.119	21.357	897	1.684	21.357	1.068	39.476	1658	2.144	39.476	65.381	2746	1.509	65.381	0.704
229	15.542	47.101	3721	2.620	59.310	27.595	1159	2.211	27.595	0.844	20.310	853	1.898	20.310	27.595	1159	2.211	27.595	1.165	59.310	2491	3.299	59.310	65.714	2760.000	1.526	65.714	0.462
230	14.020	34.111	2149	2.008	39.786	21.881	919	1.813	21.881	0.903	12.714	534	1.215	12.714	21.881	919	1.813	21.881	1.492	39.786	1671	2.342	39.786	53.548	2249	1.263	53.548	0.539
231	16.373	28.735	2385	1.663	30.905	20.714	870	1.694	20.714	1.018	15.429	648	1.459	15.429	20.714	870	1.694	20.714	1.161	30.905	1298	1.789	30.905	63.452	2665	1.485	63.452	0.830
232	14.637	31.274	1939	1.827	25.738	18.024	757.000	1.476	18.024	0.808	13.571	570	1.286	13.571	18.024	757.000	1.476	18.024	1.147	25.738	1081	1.503	25.738	59.333	2492	1.380	59.333	0.918
233	13.558	35.194	2182	2.068	38.048	18.619	782	1.544	18.619	0.747	16.905	710	1.611	16.905	18.619	782	1.544	18.619	0.959	38.048	1598.000	2.236	38.048	54.738	2299	1.300	54.738	0.581
234	14.357	33.922	2171	1.969	34.262	18.667	784	1.531	18.667	0.777	10.690	449	1.020	10.690	18.667	784	1.531	18.667	1.501	34.262	1439	1.989	34.262	57.619	2420	1.353	57.619	0.680
235	15.075	27	1998	1.581	25.667	17.619	740	1.455	17.619	0.920	12.429	522	1.182	12.429	17.619	740	1.455	17.619	1.231	25.667	1078	1.503	25.667	58.738	2467	1.394	58.738	0.928
236	15.002	26.347	1976	1.546	29.381	14.405	605	1.183	14.405	0.765	17.310	727	1.638	17.310	14.405	605	1.183	14.405	0.722	29.381	1234	1.724	29.381	57.214	2403	1.338	57.214	0.776
237	10.776	28.980	1420	1.723	32.500	22.952	964	1.890	22.952	1.097	13.095	550	1.251	13.095	22.952	964	1.890	22.952	1.511	32.500	1365	1.933	32.500	69.262	2909	1.655	69.262	0.856
238	10.854	28.947	1650	1.729	43.333	20.071	843.000	1.665	20.071	0.963	10.643	447	1.021	10.643	20.071	843.000	1.665	20.071	1.631	43.333	1820	2.588	43.333	61.214	2571	1.453	61.214	0.561
239	12.760	28.842	1644	1.755	38.286	14.833	623	1.246	14.833	0.710	15.738	661	1.521	15.738	14.833	623	1.246	14.833	0.819	38.286	1608	2.329	38.286	73.214	3075.000	1.734	73.214	0.744
240	13.502	23.508	1387	1.437	31.310	14.381	604	1.204	14.381	0.838	10.500	441	1.013	10.500	14.381	604	1.204	14.381	1.189	31.310	1315	1.914	31.310	72.357	3039	1.706	72.357	0.891
