Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
125	18.562	36.393	3057.000	2.045	38.024	45.595	1915	1.955	45.595	0.956	38.024	1597	2.137	38.024	45.595	1915	1.955	45.595	0.915	58.476	2456	1.736	58.476	41.524	1744	1.046	41.524	0.602
126	11.856	36.891	2361	1.997	42.071	48.738	2047	1.990	48.738	0.996	42.071	1767	2.277	42.071	48.738	2047	1.990	48.738	0.874	63.762	2678	1.865	63.762	40.452	1699.000	1.016	40.452	0.545
127	10.680	33.612	1647.000	1.928	30.286	40.143	1686.000	1.742	40.143	0.903	30.286	1272	1.737	30.286	40.143	1686.000	1.742	40.143	1.003	67.690	2843	2.015	67.690	33.357	1401.000	0.838	33.357	0.416
128	10.062	59.408	2911	3.295	55.976	48.667	2044	2.052	48.667	0.623	55.976	2351	3.105	55.976	48.667	2044	2.052	48.667	0.661	65.548	2753	1.923	65.548	26.762	1124	0.676	26.762	0.352
129	7.884	42.053	1598	2.363	46.262	50.524	2122	2.151	50.524	0.910	46.262	1943	2.599	46.262	50.524	2122	2.151	50.524	0.827	67.762	2846	1.991	67.762	30.810	1294	0.777	30.810	0.390
130	11.297	26	1560	1.494	35.524	36.048	1514.000	1.571	36.048	1.052	35.524	1492	2.042	35.524	36.048	1514.000	1.571	36.048	0.770	54.286	2280	1.616	54.286	44.810	1882	1.123	44.810	0.695
131	9.397	27.702	1302	1.595	37.357	39.881	1675	1.731	39.881	1.085	37.357	1569.000	2.151	37.357	39.881	1675	1.731	39.881	0.805	59.714	2508	1.774	59.714	33.095	1390	0.827	33.095	0.466
132	6.600	45.194	1627	2.584	36.976	51.333	2156	2.222	51.333	0.860	36.976	1553	2.114	36.976	51.333	2156	2.222	51.333	1.051	59.500	2499	1.750	59.500	30.500	1281	0.759	30.500	0.434
133	7.521	29.243	1082	1.621	36.238	34.786	1461	1.468	34.786	0.905	36.238	1522	2.009	36.238	34.786	1461	1.468	34.786	0.730	61.024	2563	1.768	61.024	40.286	1692	1.007	40.286	0.570
134	8.667	36.109	1661	1.977	33.405	44.452	1867.000	1.861	44.452	0.941	33.405	1403	1.829	33.405	44.452	1867.000	1.861	44.452	1.017	64.071	2691	1.853	64.071	38.429	1614	0.966	38.429	0.522
135	11.792	27.204	1469	1.511	40.214	49.476	2078	2.084	49.476	1.379	40.214	1689	2.234	40.214	49.476	2078	2.084	49.476	0.933	67.024	2815	1.988	67.024	29.262	1229	0.732	29.262	0.368
136	7.433	23.649	875	1.313	25.405	43.190	1814	1.814	43.190	1.381	25.405	1067	1.411	25.405	43.190	1814	1.814	43.190	1.286	48.929	2055	1.431	48.929	38.548	1619.000	0.967	38.548	0.676
137	11.328	33.862	1964.000	1.942	33.857	57.381	2410	2.510	57.381	1.293	33.857	1422.000	1.942	33.857	57.381	2410	2.510	57.381	1.293	61.762	2594	1.808	61.762	31.381	1318	0.781	31.381	0.432
138	13.372	28.803	1757	1.689	34	42.976	1805	1.904	42.976	1.127	34	1428	1.994	34	42.976	1805	1.904	42.976	0.955	61	2562	1.815	61	29.857	1254	0.742	29.857	0.409
139	9.991	28.298	1330	1.672	34.143	51.071	2145	2.295	51.071	1.373	34.143	1434.000	2.017	34.143	51.071	2145	2.295	51.071	1.138	57.619	2420	1.719	57.619	37.310	1567	0.925	37.310	0.538
140	10.180	23.185	1252	1.381	34.071	60.214	2529	2.718	60.214	1.968	34.071	1431	2.030	34.071	60.214	2529	2.718	60.214	1.339	83.405	3503.000	2.493	83.405	43.167	1813	1.067	43.167	0.428
141	8.878	32.721	1407	1.982	30.667	58.643	2463	2.691	58.643	1.358	30.667	1288	1.857	30.667	58.643	2463	2.691	58.643	1.449	67.929	2853	2.076	67.929	34.143	1434.000	0.838	34.143	0.404
142	8.385	35.750	1430	2.172	38	60.571	2544	2.799	60.571	1.289	38	1596	2.308	38	60.571	2544	2.799	60.571	1.212	43.476	1826	1.326	43.476	35.952	1510.000	0.885	35.952	0.667
143	8.162	33.050	1322	1.993	29.810	36.238	1522	1.663	36.238	0.835	29.810	1252	1.797	29.810	36.238	1522	1.663	36.238	0.925	49.833	2093	1.522	49.833	35.357	1485.000	0.871	35.357	0.572
144	9.179	27.022	1216	1.675	29.595	30.143	1266	1.431	30.143	0.854	29.595	1243	1.834	29.595	30.143	1266	1.431	30.143	0.780	40.333	1694	1.235	40.333	31.048	1304	0.762	31.048	0.617
145	8.867	24.907	1071	1.554	36.690	37.881	1591	1.807	37.881	1.163	36.690	1541	2.289	36.690	37.881	1591	1.807	37.881	0.789	50.167	2107	1.556	50.167	31.238	1312	0.763	31.238	0.491
146	9.062	31.116	1338	1.920	30.333	36.214	1521	1.695	36.214	0.883	30.333	1274	1.871	30.333	36.214	1521	1.695	36.214	0.906	61.929	2601	1.884	61.929	41.929	1761	1.029	41.929	0.546
147	10.287	40.136	1766.000	2.480	36.381	37.857	1590.000	1.787	37.857	0.721	36.381	1528	2.248	36.381	37.857	1590.000	1.787	37.857	0.795	64.500	2709	1.995	64.500	36.857	1548.000	0.901	36.857	0.452
148	8.962	26.848	1235	1.701	27.738	40.095	1684	1.963	40.095	1.154	27.738	1165	1.757	27.738	40.095	1684	1.963	40.095	1.117	64.310	2701	2.027	64.310	40.976	1721	1.002	40.976	0.495
149	9.839	38.159	1679	2.326	34.262	45.167	1897	2.093	45.167	0.900	34.262	1439	2.088	34.262	45.167	1897	2.093	45.167	1.002	59.333	2492	1.811	59.333	54.548	2291	1.349	54.548	0.745
150	13.089	27.717	1663	1.688	34.333	50.786	2133	2.352	50.786	1.393	34.333	1442	2.091	34.333	50.786	2133	2.352	50.786	1.125	70.381	2956	2.171	70.381	45.952	1930.000	1.124	45.952	0.518
151	18.385	29.867	2240	1.868	40.357	49.857	2094	2.391	49.857	1.280	40.357	1695.000	2.524	40.357	49.857	2094	2.391	49.857	0.947	65.833	2765	2.063	65.833	43.595	1831	1.061	43.595	0.514
152	13.440	30.370	2217	1.864	45.405	32.952	1384.000	1.532	32.952	0.822	45.405	1907	2.787	45.405	32.952	1384.000	1.532	32.952	0.550	58.548	2459	1.820	58.548	33.286	1398	0.808	33.286	0.444
153	11.622	30.333	1729	1.919	36.143	43.310	1819	2.102	43.310	1.095	36.143	1518.000	2.287	36.143	43.310	1819	2.102	43.310	0.919	61.048	2564	1.911	61.048	37.357	1569.000	0.907	37.357	0.474
154	12.634	27.607	1684	1.759	24.738	40.571	1704	1.981	40.571	1.126	24.738	1039	1.577	24.738	40.571	1704	1.981	40.571	1.256	59.024	2479	1.853	59.024	35.643	1497.000	0.865	35.643	0.467
155	14.100	40.514	2836	2.576	39.786	40.310	1693	1.961	40.310	0.761	39.786	1671	2.529	39.786	40.310	1693	1.961	40.310	0.775	62.833	2639	1.968	62.833	36.238	1522	0.883	36.238	0.448
156	10.419	35.039	1787	2.211	33.762	34.286	1440	1.642	34.286	0.743	33.762	1418	2.130	33.762	34.286	1440	1.642	34.286	0.771	73.500	3087	2.287	73.500	39.429	1656	0.958	39.429	0.419
157	11.074	35.211	2007	2.310	36.714	37.810	1588	1.905	37.810	0.825	36.714	1542	2.409	36.714	37.810	1588	1.905	37.810	0.791	70.833	2975	2.284	70.833	48.286	2028	1.171	48.286	0.513
158	7.669	42.838	1585	2.797	36.476	42.905	1802	2.146	42.905	0.767	36.476	1532	2.381	36.476	42.905	1802	2.146	42.905	0.901	76.857	3228	2.489	76.857	50.071	2103	1.215	50.071	0.488
159	9.394	30.659	1349	1.976	34.262	40.952	1720.000	2.014	40.952	1.019	34.262	1439	2.208	34.262	40.952	1720.000	2.014	40.952	0.912	59.905	2516	1.946	59.905	40.071	1683	0.975	40.071	0.501
160	9.849	41.455	1824	2.606	45.333	33.595	1411	1.600	33.595	0.614	45.333	1904	2.849	45.333	33.595	1411	1.600	33.595	0.562	59.238	2488	1.854	59.238	39.833	1673	0.966	39.833	0.521
161	12.642	37.557	2629	2.417	36.714	37.857	1590.000	1.854	37.857	0.767	36.714	1542	2.362	36.714	37.857	1590.000	1.854	37.857	0.785	83.500	3507	2.648	83.500	35.738	1501	0.868	35.738	0.328
162	10.152	39.122	1917	2.470	34.643	45.143	1896.000	2.157	45.143	0.874	34.643	1455.000	2.187	34.643	45.143	1896.000	2.157	45.143	0.987	77.690	3263	2.452	77.690	36.571	1536	0.889	36.571	0.363
163	10.359	27.810	1613	1.751	34.095	55.762	2342	2.669	55.762	1.524	34.095	1432	2.147	34.095	55.762	2342	2.669	55.762	1.243	60.738	2551	1.908	60.738	41.571	1746	1.008	41.571	0.529
164	13.089	40.410	2465	2.588	40.381	33.238	1396	1.615	33.238	0.624	40.381	1696	2.586	40.381	33.238	1396	1.615	33.238	0.624	59.262	2489	1.907	59.262	49.571	2082	1.197	49.571	0.628
165	11.909	32.647	2220	2.099	36.071	44.333	1862	2.162	44.333	1.030	36.071	1515	2.319	36.071	44.333	1862	2.162	44.333	0.932	76.071	3195	2.441	76.071	44.952	1888.000	1.089	44.952	0.446
166	13.316	36.070	2561	2.336	40.214	51.381	2158	2.544	51.381	1.089	40.214	1689	2.605	40.214	51.381	2158	2.544	51.381	0.977	75.500	3171	2.437	75.500	44.333	1862	1.072	44.333	0.440
167	15.464	32.380	2558	2.150	28.833	50.024	2101	2.540	50.024	1.182	28.833	1211	1.914	28.833	50.024	2101	2.540	50.024	1.327	81.119	3407	2.643	81.119	42.238	1774	1.023	42.238	0.387
168	15.766	35.457	2482	2.195	42.976	45	1890	2.105	45	0.959	42.976	1805	2.660	42.976	45	1890	2.105	45	0.791	75.333	3164	2.348	75.333	46.690	1961	1.131	46.690	0.482
169	12.500	28.078	1797	1.833	28.643	41.024	1723	2.044	41.024	1.115	28.643	1203	1.870	28.643	41.024	1723	2.044	41.024	1.093	64.310	2701	2.088	64.310	41.595	1747	1.003	41.595	0.480
170	11.963	26.218	1442	1.647	26.262	37.048	1556.000	1.769	37.048	1.074	26.262	1103	1.650	26.262	37.048	1556.000	1.769	37.048	1.072	70.262	2951	2.213	70.262	38.405	1613	0.928	38.405	0.419
171	10.762	37.863	1931.000	2.535	29.190	41.429	1740	2.119	41.429	0.836	29.190	1226	1.955	29.190	41.429	1740	2.119	41.429	1.084	81.381	3418	2.649	81.381	39.690	1667	0.951	39.690	0.359
172	8.732	32.581	1401.000	2.116	26.738	48.190	2024	2.383	48.190	1.126	26.738	1123	1.736	26.738	48.190	2024	2.383	48.190	1.373	50.524	2122	1.601	50.524	38.595	1621	0.924	38.595	0.577
173	8.732	26.917	1292	1.761	27.619	47.429	1992	2.383	47.429	1.353	27.619	1160	1.807	27.619	47.429	1992	2.383	47.429	1.319	58.429	2454	1.880	58.429	40.357	1695.000	0.964	40.357	0.513
174	7.382	26.158	994	1.783	25.810	44.071	1851	2.328	44.071	1.305	25.810	1084	1.759	25.810	44.071	1851	2.328	44.071	1.323	63.833	2681	2.064	63.833	45.619	1916	1.087	45.619	0.527
175	8.944	32.425	1297	2.193	32.952	51.810	2176	2.693	51.810	1.228	32.952	1384.000	2.228	32.952	51.810	2176	2.693	51.810	1.208	57.238	2404	1.857	57.238	50	2100	1.193	50	0.643
176	9.621	31.189	1653	2.011	39.786	53.500	2247	2.646	53.500	1.316	39.786	1671	2.565	39.786	53.500	2247	2.646	53.500	1.031	83.119	3491	2.600	83.119	42.476	1784	1.020	42.476	0.392
177	10.854	34.848	1603	2.278	39.238	41.095	1726	2.092	41.095	0.918	39.238	1648	2.565	39.238	41.095	1726	2.092	41.095	0.816	77.929	3273	2.463	77.929	44.476	1868	1.092	44.476	0.443
178	11.853	23.818	1310	1.633	35.238	35.048	1472.000	1.875	35.048	1.148	35.238	1480	2.416	35.238	35.048	1472.000	1.875	35.048	0.776	62.929	2643	2.055	62.929	43.524	1828	1.034	43.524	0.503
179	12.412	20.311	1239	1.427	24.286	36.095	1516	1.974	36.095	1.383	24.286	1020	1.706	24.286	36.095	1516	1.974	36.095	1.157	55.310	2323	1.874	55.310	48.405	2033	1.133	48.405	0.605
180	10.308	17.074	922.000	1.326	14.524	31.452	1321	2.002	31.452	1.510	14.524	610	1.128	14.524	31.452	1321	2.002	31.452	1.775	51.619	2168	2.031	51.619	37.405	1571	1.035	37.405	0.510
181	9.981	24.408	1196	1.702	29.595	32.833	1379	1.781	32.833	1.047	29.595	1243	2.063	29.595	32.833	1379	1.781	32.833	0.863	52.619	2210	1.799	52.619	51.262	2153	1.240	51.262	0.689
182	13.038	21.842	1660	1.549	24.857	39	1638	2.184	39	1.410	24.857	1044	1.762	24.857	39	1638	2.184	39	1.239	57.976	2435	1.979	57.976	61.357	2577	1.460	61.357	0.738
183	13.551	23.742	1472	1.721	23.810	35.595	1495	2.031	35.595	1.180	23.810	1000	1.726	23.810	35.595	1495	2.031	35.595	1.177	49.071	2061	1.712	49.071	61.119	2567	1.445	61.119	0.844
184	11.385	18.638	1081	1.381	18.571	34.833	1463	2.033	34.833	1.472	18.571	780.000	1.376	18.571	34.833	1463	2.033	34.833	1.477	46.643	1959.000	1.696	46.643	60.857	2556	1.432	60.857	0.845
185	8.721	26.271	1261	1.966	18.500	38.024	1597	2.243	38.024	1.141	18.500	777	1.384	18.500	38.024	1597	2.243	38.024	1.620	53.071	2229	1.931	53.071	56.429	2370	1.316	56.429	0.681
186	10.180	25.060	1253	1.876	18.548	43.881	1843	2.597	43.881	1.384	18.548	779	1.388	18.548	43.881	1843	2.597	43.881	1.870	63.905	2684	2.338	63.905	56.881	2389	1.348	56.881	0.577
187	11.413	20.240	1012.000	1.508	22.190	41.833	1757	2.459	41.833	1.630	22.190	932	1.654	22.190	41.833	1757	2.459	41.833	1.487	58.310	2449	2.113	58.310	55.905	2348	1.296	55.905	0.613
188	10.308	37.453	1985	2.741	27.786	49.357	2073	2.853	49.357	1.041	27.786	1167	2.033	27.786	49.357	2073	2.853	49.357	1.403	60.143	2526	2.172	60.143	48.643	2043.000	1.137	48.643	0.524
189	12.530	24.642	1651	1.822	32.929	47.619	2000	2.738	47.619	1.502	32.929	1383	2.435	32.929	47.619	2000	2.738	47.619	1.124	80.619	3386	2.932	80.619	47.119	1979	1.101	47.119	0.376
190	9.991	27.451	1400	2.002	27.095	48.500	2037	2.744	48.500	1.371	27.095	1138	1.976	27.095	48.500	2037	2.744	48.500	1.389	63.167	2653	2.280	63.167	35.881	1507	0.852	35.881	0.374
191	10.177	21.022	967	1.528	19.595	45.238	1900	2.558	45.238	1.673	19.595	823	1.425	19.595	45.238	1900	2.558	45.238	1.795	46.024	1933	1.675	46.024	48.714	2046	1.173	48.714	0.700
192	8.162	16.357	687	1.227	18.595	29.833	1253	1.767	29.833	1.439	18.595	781	1.395	18.595	29.833	1253	1.767	29.833	1.266	46.905	1970	1.776	46.905	41.714	1752	1.013	41.714	0.571
193	8.944	31.864	1402	2.486	30.048	32.548	1367.000	2.041	32.548	0.821	30.048	1262	2.345	30.048	32.548	1367.000	2.041	32.548	0.871	44.405	1865	1.780	44.405	35.976	1511	0.888	35.976	0.499
194	6.486	15.233	457	1.207	12.786	29.619	1244	1.926	29.619	1.596	12.786	537	1.013	12.786	29.619	1244	1.926	29.619	1.901	67.452	2833	2.791	67.452	40.929	1719	1.057	40.929	0.379
195	10.398	23.556	1272	1.898	22.476	26.286	1104	1.726	26.286	0.910	22.476	944.000	1.811	22.476	26.286	1104	1.726	26.286	0.953	40.381	1696	1.694	40.381	41	1722	1.057	41	0.624
196	10.854	12.818	705	1.044	15.167	28.310	1189	1.902	28.310	1.822	15.167	637	1.235	15.167	28.310	1189	1.902	28.310	1.540	48.976	2057	2.066	48.976	48.571	2040	1.259	48.571	0.609
197	9.839	15.700	785	1.258	19.810	29.548	1241	1.924	29.548	1.530	19.810	832	1.587	19.810	29.548	1241	1.924	29.548	1.212	43.714	1836	1.795	43.714	41.262	1733	1.043	41.262	0.581
198	9.737	17.571	861.000	1.437	19.952	23.429	984.000	1.567	23.429	1.091	19.952	838	1.631	19.952	23.429	984.000	1.567	23.429	0.961	43.500	1827	1.813	43.500	38.833	1631	0.984	38.833	0.542
199	10.612	16.857	944	1.319	14.381	34.214	1437	2.138	34.214	1.621	14.381	604	1.125	14.381	34.214	1437	2.138	34.214	1.900	61.714	2592	2.427	61.714	66.214	2781.000	1.529	66.214	0.630
200	12.311	19.600	1274	1.619	19.500	36.548	1535.000	2.459	36.548	1.519	19.500	819	1.611	19.500	36.548	1535.000	2.459	36.548	1.527	54.833	2303	2.394	54.833	55.119	2315	1.367	55.119	0.571
201	13.120	22.477	1461	1.786	24.405	47.952	2014.000	3.031	47.952	1.697	24.405	1025	1.939	24.405	47.952	2014.000	3.031	47.952	1.563	56.333	2366	2.303	56.333	57.738	2425	1.376	57.738	0.598
202	14.985	23.549	1672	1.944	26.833	32.024	1345	2.144	32.024	1.103	26.833	1127	2.215	26.833	32.024	1345	2.144	32.024	0.968	48.048	2018.000	2.091	48.048	42.048	1766.000	1.033	42.048	0.494
203	17.897	18.815	1731	1.525	22.667	34.167	1435	2.242	34.167	1.470	22.667	952	1.837	22.667	34.167	1435	2.242	34.167	1.221	49.643	2085	2.115	49.643	46.952	1972.000	1.139	46.952	0.538
204	18.608	17.620	1762	1.411	14.881	17.071	717.000	1.116	17.071	0.790	14.881	625	1.192	14.881	17.071	717.000	1.116	17.071	0.936	44.952	1888.000	1.843	44.952	42.786	1797	0.980	42.786	0.531
205	16.653	18.949	1497	1.505	17.405	24.881	1045	1.585	24.881	1.053	17.405	731	1.382	17.405	24.881	1045	1.585	24.881	1.147	52.333	2198	2.123	52.333	41.452	1741.000	0.950	41.452	0.447
206	13.640	26.031	1692	2.083	24.119	20.905	878	1.346	20.905	0.646	24.119	1013	1.930	24.119	20.905	878	1.346	20.905	0.697	68.452	2875	2.780	68.452	63.024	2647	1.462	63.024	0.526
207	12.075	21.525	1313	1.735	19.905	32.333	1358	2.104	32.333	1.213	19.905	836	1.605	19.905	32.333	1358	2.104	32.333	1.311	73.595	3091.000	3.040	73.595	55.881	2347	1.296	55.881	0.426
208	11.003	17.712	1045	1.435	19.595	28.429	1194	1.865	28.429	1.300	19.595	823	1.587	19.595	28.429	1194	1.865	28.429	1.175	47.690	2003	1.991	47.690	47	1974	1.101	47	0.553
209	11.194	18.296	988.000	1.485	18	36.048	1514.000	2.355	36.048	1.585	18	756	1.461	18	36.048	1514.000	2.355	36.048	1.612	53.048	2228	2.173	53.048	50.905	2138	1.186	50.905	0.546
210	10.512	15.818	870	1.271	17.381	28.310	1189	1.837	28.310	1.446	17.381	730	1.396	17.381	28.310	1189	1.837	28.310	1.316	65.595	2755.000	2.720	65.595	50.810	2134	1.187	50.810	0.437
211	9.569	12.725	649	1.046	22.667	34.214	1437	2.308	34.214	2.207	22.667	952	1.862	22.667	34.214	1437	2.308	34.214	1.239	39	1638	1.640	39	46.357	1947.000	1.076	46.357	0.656
212	9.839	22.432	987.000	1.869	19.381	40.595	1705	2.785	40.595	1.490	19.381	814	1.615	19.381	40.595	1705	2.785	40.595	1.725	67.595	2839.000	2.927	67.595	48	2016	1.104	48	0.377
213	9.290	20.644	929	1.770	21.143	31.810	1336	2.247	31.810	1.270	21.143	888	1.813	21.143	31.810	1336	2.247	31.810	1.240	66.405	2789.000	3.055	66.405	44.167	1855	1.014	44.167	0.332
214	8.174	36.474	1386	3.184	30	41.452	1741.000	3.009	41.452	0.945	30	1260	2.619	30	41.452	1741.000	3.009	41.452	1.149	62.095	2608	2.964	62.095	52.881	2221	1.212	52.881	0.409
215	9.779	17.481	909	1.555	10.381	27.714	1164	2.062	27.714	1.326	10.381	436	0.923	10.381	27.714	1164	2.062	27.714	2.233	50.381	2116	2.464	50.381	44.786	1881	1.045	44.786	0.424
216	11.470	21.615	1124	1.973	20.167	22.310	937	1.754	22.310	0.889	20.167	847	1.840	20.167	22.310	937	1.754	22.310	0.953	52.119	2189	2.700	52.119	41.714	1752	1.065	41.714	0.394
217	10.443	13.808	718	1.233	13.071	35.190	1478	2.677	35.190	2.171	13.071	549	1.167	13.071	35.190	1478	2.677	35.190	2.293	61.071	2565	3.075	61.071	62.071	2607	1.458	62.071	0.474
218	14.076	15.809	1075	1.442	16.024	28.286	1188	2.220	28.286	1.539	16.024	673.000	1.462	16.024	28.286	1188	2.220	28.286	1.519	50.548	2123	2.614	50.548	56.310	2365	1.345	56.310	0.514
219	17.951	16.479	1549	1.527	22.762	27.333	1148	2.195	27.333	1.437	22.762	956	2.109	22.762	27.333	1148	2.195	27.333	1.040	44.619	1874	2.391	44.619	52.571	2208	1.352	52.571	0.565
220	15.947	19.675	1515	1.777	24.190	31.214	1311	2.407	31.214	1.354	24.190	1016	2.185	24.190	31.214	1311	2.407	31.214	1.102	49.905	2096	2.570	49.905	68.548	2879	1.641	68.548	0.638
221	16.854	22.380	2059	1.989	28.262	37.119	1559	2.783	37.119	1.400	28.262	1187	2.511	28.262	37.119	1559	2.783	37.119	1.108	71.405	2999.000	3.593	71.405	91.143	3828	2.105	91.143	0.586
222	14.866	13.550	1084	1.229	15.262	34.976	1469	2.673	34.976	2.175	15.262	641	1.384	15.262	34.976	1469	2.673	34.976	1.931	68.619	2882	3.508	68.619	85.500	3591	1.957	85.500	0.558
223	13.558	20.100	1407	1.819	18.905	33.524	1408	2.603	33.524	1.431	18.905	794	1.711	18.905	33.524	1408	2.603	33.524	1.521	61.595	2587	3.237	61.595	99.262	4169	2.272	99.262	0.702
224	14.718	54.787	4109	2.917	67.786	22.429	942.000	1.748	22.429	0.599	17.167	721	1.575	17.167	22.429	942.000	1.748	22.429	1.110	67.786	2847.000	3.609	67.786	62.143	2610	1.429	62.143	0.396
225	11.622	41.841	2636	2.256	50.167	24.810	1042	1.952	24.810	0.865	17.214	723	1.584	17.214	24.810	1042	1.952	24.810	1.232	50.167	2107	2.704	50.167	63.262	2657	1.467	63.262	0.542
226	8.944	54.438	2613	2.876	51.524	19.714	828	1.539	19.714	0.535	15.286	642	1.390	15.286	19.714	828	1.539	19.714	1.108	51.524	2164	2.722	51.524	53.738	2257	1.227	53.738	0.451
227	11.194	40.586	2354	2.199	50.810	18.738	787	1.487	18.738	0.676	18.357	771	1.694	18.357	18.738	787	1.487	18.738	0.878	50.810	2134	2.753	50.810	50.524	2122	1.164	50.524	0.423
228	10.359	34.688	1665	1.884	42.357	20.929	879.000	1.650	20.929	0.876	15.690	659	1.446	15.690	20.929	879.000	1.650	20.929	1.141	42.357	1779.000	2.301	42.357	51.071	2145	1.179	51.071	0.512
229	9.014	38.739	1782	2.155	40.190	16.524	694.000	1.324	16.524	0.614	13.857	582	1.295	13.857	16.524	694.000	1.324	16.524	1.022	40.190	1688	2.236	40.190	49.214	2067	1.143	49.214	0.511
230	9.569	34.500	1587	2.031	48.548	16.619	698	1.377	16.619	0.678	10.262	431.000	0.981	10.262	16.619	698	1.377	16.619	1.404	48.548	2039.000	2.858	48.548	47.357	1989.000	1.117	47.357	0.391
231	9.618	42.370	1949	2.452	36.762	17.857	750	1.460	17.857	0.595	13.619	572	1.287	13.619	17.857	750	1.460	17.857	1.134	36.762	1544	2.128	36.762	40.976	1721	0.959	40.976	0.451
232	10.636	32.170	1705	1.879	44.333	12.429	522	1.018	12.429	0.542	11.500	483	1.090	11.500	12.429	522	1.018	12.429	0.934	44.333	1862	2.589	44.333	48.643	2043.000	1.132	48.643	0.437
233	10.866	44.778	2418	2.632	33.286	14.667	616	1.217	14.667	0.462	10.595	445	1.010	10.595	14.667	616	1.217	14.667	1.205	33.286	1398	1.956	33.286	48	2016	1.140	48	0.583
234	11.413	39.269	2042.000	2.280	32.310	19	798	1.558	19	0.683	18.405	773	1.755	18.405	19	798	1.558	19	0.888	32.310	1357	1.876	32.310	48.262	2027	1.134	48.262	0.604
235	9.621	44.830	2376	2.625	46.238	21.976	923.000	1.815	21.976	0.691	16.667	700	1.585	16.667	21.976	923.000	1.815	21.976	1.145	46.238	1942	2.707	46.238	51.571	2166	1.224	51.571	0.452
236	12.770	29.569	1715	1.735	43.476	15.214	639	1.249	15.214	0.720	11.476	482	1.086	11.476	15.214	639	1.249	15.214	1.150	43.476	1826	2.551	43.476	53.286	2238	1.246	53.286	0.488
237	16.020	39	3237	2.319	37.929	20.881	877	1.719	20.881	0.741	11.524	484	1.101	11.524	20.881	877	1.719	20.881	1.562	37.929	1593	2.256	37.929	55.357	2325	1.323	55.357	0.586
238	15.135	36	2448	2.150	46.738	25.071	1053	2.080	25.071	0.968	14.143	594	1.357	14.143	25.071	1053	2.080	25.071	1.533	46.738	1963	2.791	46.738	65.595	2755.000	1.557	65.595	0.558
239	11.003	32.333	1552	1.967	52.500	22.286	936	1.872	22.286	0.951	16.190	680	1.564	16.190	22.286	936	1.872	22.286	1.197	52.500	2205	3.194	52.500	61.310	2575	1.452	61.310	0.454
240	10.296	39.431	2011	2.410	56.452	23.357	981	1.955	23.357	0.811	14.167	595	1.366	14.167	23.357	981	1.955	23.357	1.431	56.452	2371	3.450	56.452	68.905	2894.000	1.624	68.905	0.471
